item,itemLabel,oeblxml,GND
http://www.wikidata.org/entity/Q1695000,Johann Josef Ganahl,G/Ganahl_Johann-Josef_1770_1843,13635758X
http://www.wikidata.org/entity/Q1695484,Johann Mayer,M/Maier_Johann_1858_1941,129246417
http://www.wikidata.org/entity/Q1695490,Johann Mederitsch,M/Mederitsch_Johann_1752_1835,118732447
http://www.wikidata.org/entity/Q1695659,Johann Nepomuk Kaňka junior,K/Kanka_Johann-Nep_1772_1865,137712545
http://www.wikidata.org/entity/Q1695915,Otto Prechtler,P/Prechtler_Johann-Otto_1813_1881,116281375
http://www.wikidata.org/entity/Q1696155,Johann Schowanek,S/Schowanek_Johann_1868_1934,1032448261
http://www.wikidata.org/entity/Q1696387,Johann Thomas Wancura,W/Wancura_Johann-Thomas_1869_1939,1207128279
http://www.wikidata.org/entity/Q1699066,Otto Ellison von Nidlef,E/Ellison-Nidlef_Otto_1868_1947,143988077
http://www.wikidata.org/entity/Q1700395,John Haswell,H/Haswell_John_1812_1897,135677416
http://www.wikidata.org/entity/Q1704223,Josef Arnold der Jüngere,A/Arnold_Josef_1823_1862,1054792291
http://www.wikidata.org/entity/Q1704421,Josef Böhm,B/Boehm_Josef_1841_1893,117751294
http://www.wikidata.org/entity/Q1704538,Josef Englisch,E/Englisch_Josef_1835_1915,141947470
http://www.wikidata.org/entity/Q1704557,Josef Ettenreich,E/Ettenreich_Christian-Josef_1800_1875,144004089
http://www.wikidata.org/entity/Q1704602,Josef Franz Georg Scheu,S/Scheu_Josef-Franz-Georg_1841_1904,129263761
http://www.wikidata.org/entity/Q1704607,Josef Roth von Limanowa-Łapanów,R/Roth-Limanowa-Lapanow_Josef_1859_1927,130604119
http://www.wikidata.org/entity/Q1704639,Josef Gartner,G/Gartner_Josef_1796_1863,12015353X
http://www.wikidata.org/entity/Q1704697,Josef Gruber,G/Gruber_Josef_1827_1900,116887265
http://www.wikidata.org/entity/Q1704817,Josef Hofbauer,H/Hofbauer_Josef_1875_1936,1011876183
http://www.wikidata.org/entity/Q1705101,Josef Ladislav Jandera,J/Jandera_Joseph-Ladislaus_1776_1857,1012675793
http://www.wikidata.org/entity/Q1705201,Josef Manner,M/Manner_Josef_1865_1947,137105533
http://www.wikidata.org/entity/Q1705377,Josef Nešvera,N/Nesvera_Josef_1842_1914,137706537
http://www.wikidata.org/entity/Q1705470,Josef Pohl,P/Pohl_Josef_1825_1900,117688045
http://www.wikidata.org/entity/Q1705510,Josef Rabl,R/Rabl_Josef_1844_1923,128899980
http://www.wikidata.org/entity/Q1705539,Josef Reither,R/Reither_Josef_1880_1950,12789909X
http://www.wikidata.org/entity/Q1705630,Josef Schey von Koromla,S/Schey-Koromla_Josef_1853_1938,117225797
http://www.wikidata.org/entity/Q1705637,Josef Schindler,S/Schindler_Josef_1835_1911,139576126
http://www.wikidata.org/entity/Q1705691,Josef Schrammel,S/Schrammel_Joseph_1852_1895,118610651
http://www.wikidata.org/entity/Q1705812,Josef Stanek,S/Stanek_Josef_1883_1934,1035657058
http://www.wikidata.org/entity/Q1705963,Josef Vítězslav Šimák,S/Simak_Josef-Vitezslav_1870_1941,117387398
http://www.wikidata.org/entity/Q1706051,Josef Willroider,W/Willroider_Josef_1838_1915,118633430
http://www.wikidata.org/entity/Q1706064,Josef Winkler,W/Winkler_Josef_1826_1903,1231488263
http://www.wikidata.org/entity/Q1706150,Josef von Hepperger,H/Hepperger-Tirschtenberg-Hoffensthal_Josef_1855_1928,116724528
http://www.wikidata.org/entity/Q1706151,Josef von Hempel,H/Hempel_Josef_1800_1871,11669906X
http://www.wikidata.org/entity/Q1706158,Josef von Penkler,P/Penkler_Josef_1751_1830,129255831
http://www.wikidata.org/entity/Q1706162,Josef von Sedlnitzky,S/Sedlnitzky-Choltitz_Josef_1778_1855,130150630
http://www.wikidata.org/entity/Q1706751,Rudolph Philip Waagner,W/Waagner_Rudolf-Philipp_1826_1888,1206898216
http://www.wikidata.org/entity/Q1706884,Joseph Eberle,E/Eberle_Joseph_1884_1947,119343738
http://www.wikidata.org/entity/Q1707119,Joseph Gottfried Pargfrieder,P/Pargfrider_Josef-Gottfried_1782_1863,121334104
http://www.wikidata.org/entity/Q1707992,Joseph Sebastian Grüner,G/Gruener_Joseph-Sebastian_1780_1864,118698400
http://www.wikidata.org/entity/Q1707995,Joseph Seipelt,S/Seipelt_Joseph_1787_1847,139683658
http://www.wikidata.org/entity/Q1708051,Joseph Streiter,S/Streiter_Joseph_1804_1873,119371782
http://www.wikidata.org/entity/Q1712782,Julius Landmann,L/Landmann_Julius_1877_1931,118569139
http://www.wikidata.org/entity/Q1712864,Julius Newald,N/Newald_Julius_1824_1897,129591289
http://www.wikidata.org/entity/Q1725524,Karl Arnau,A/Arnau_Karl_1843_1910,116341831
http://www.wikidata.org/entity/Q1729154,Karel Glaser,G/Glaser_Karel_1845_1913,143081020
http://www.wikidata.org/entity/Q1730212,Karl Adolf Bachofen von Echt,B/Bachofen-Echt_Karl-Adolf_1830_1922,143865161
http://www.wikidata.org/entity/Q1730554,Karl Brdlik,B/Brdlik_Karl_1874_1948,143912437
http://www.wikidata.org/entity/Q1731041,Karl Friedrich Baudius,B/Baudius_Karl-Friedrich_1796_1860,14352609X
http://www.wikidata.org/entity/Q1731758,Karl Inama von Sternegg,I/Inama-Sternegg_Karl_1871_1931,136231349
http://www.wikidata.org/entity/Q1732127,Karl Lederer,L/Lederer_Karl_1909_1944,1013800125
http://www.wikidata.org/entity/Q1732203,Karl Ludwig Costenoble,C/Costenoble_Karl-Ludwig_1769_1837,116689234
http://www.wikidata.org/entity/Q1733173,Karl Theodor von Gohren,G/Gohren_Karl-Theodor_1836_1923,10422892X
http://www.wikidata.org/entity/Q1734231,Karoline Gronemann,G/Gronemann_Karoline_1869_1911,1011393980
http://www.wikidata.org/entity/Q15407592,Stanislaw Szczepanowski,S/Szczepanowski_Stanislaw-Ignacy_1811_1877,142462349
http://www.wikidata.org/entity/Q28925892,Olga Wojan,V/Vojan_Olga_1896_1922,1061337391
http://www.wikidata.org/entity/Q94619031,Anton Link,L/Link_Anton_1773_1833,136853684
http://www.wikidata.org/entity/Q94692813,Franz Nessel,N/Nessel_Franz_1803_1876,1024303977
http://www.wikidata.org/entity/Q94759045,Friedrich Vogel,V/Vogel_Friedrich_1840_1901,138310858
http://www.wikidata.org/entity/Q94763369,Franz Roth,R/Roth_Franz_1837_1907,133361942
http://www.wikidata.org/entity/Q94763826,Robert Christian Riedel,R/Riedl_Robert_1838_1909,116535962
http://www.wikidata.org/entity/Q94764368,Josef Ritter,R/Ritter_Josef_1859_1911,133631796
http://www.wikidata.org/entity/Q94782662,Franz Joseph Müller,M/Mueller_Franz-Josef_1853_1917,137766637
http://www.wikidata.org/entity/Q94782662,Franz Joseph Müller,M/Mueller_Franz-Josef_1853_1917,137766750
http://www.wikidata.org/entity/Q94783086,Rudolf Müller,M/Mueller_Rudolf_1877_1934,137857616
http://www.wikidata.org/entity/Q94787680,Hans Kupelwieser,K/Kupelwieser_Hans_1879_1939,117555207
http://www.wikidata.org/entity/Q94788798,Friedrich Hartmann,H/Hartmann_Friedrich_1871_1937,117501301
http://www.wikidata.org/entity/Q94795522,Johann Gaßner,G/Gassner_Johann_1821_1888,136375065
http://www.wikidata.org/entity/Q94801603,Anton Urban,U/Urban_Anton_1852_1906,1148698167
http://www.wikidata.org/entity/Q94805936,Anton Schlechta,S/Schlechta_Anton_1736_1818,139543716
http://www.wikidata.org/entity/Q94806277,Gustav Kammerer,K/Kammerer_Gustav_1866_1914,13952357X
http://www.wikidata.org/entity/Q94808195,Johann Schönau,S/Schoenau_Johann_1816_1876,142446912
http://www.wikidata.org/entity/Q94812552,Johann Schwarz,S/Schwarz_Johann_1840_1903,128900059
http://www.wikidata.org/entity/Q94818636,Franz Lechleitner,L/Lechleitner_Franz_1865_1928,116850523
http://www.wikidata.org/entity/Q94819057,Theodor Langer,L/Langer_Theodor_1859_1927,1018256555
http://www.wikidata.org/entity/Q94819786,Pál Lichner,L/Lichner_Pal_1818_1884,1019359757
http://www.wikidata.org/entity/Q94820940,Johann Leonhardt,L/Leonhardt_Johann_1859_1928,1019157526
http://www.wikidata.org/entity/Q94823795,Karl Mack,M/Mack_Karl_1882_1943,122045246
http://www.wikidata.org/entity/Q94824719,Heinrich Lorenz,L/Lorenz_Heinrich_1859_1945,117736791
http://www.wikidata.org/entity/Q94824730,Hans Lorenz,L/Lorenz_Hans_1873_1934,13616935X
http://www.wikidata.org/entity/Q94825938,Matthias von Trattner,T/Trattner-Petroza_Matyas_1745_1828,1127364952
http://www.wikidata.org/entity/Q94826716,Karl Mayer,M/Maier_Karl_1862_1936,1014939968
http://www.wikidata.org/entity/Q94826769,Ludwig Schnorr von Carolsfeld,S/Schnorr-Carolsfeld_Ludwig_1824_1905,139662138
http://www.wikidata.org/entity/Q94831800,Anton Huber,H/Huber_Anton_1768_1840,1012216063
http://www.wikidata.org/entity/Q94832287,Mathias Cantor,C/Cantor_Matthias_1861_1916,117672424
http://www.wikidata.org/entity/Q94833853,Heinrich Opitz,O/Opitz_Heinrich_1859_1910,17333797X
http://www.wikidata.org/entity/Q94834381,Heinrich Konrad,K/Konrad_Heinrich_1875_1946,116331437
http://www.wikidata.org/entity/Q94836968,Rudolf Fischer,F/Fischer_Rudolf_1860_1923,117509906
http://www.wikidata.org/entity/Q94837542,Joseph Mozart,M/Mozart_Joseph_1805_1892,1023724472
http://www.wikidata.org/entity/Q94838540,Otto Kahler,K/Kahler_Otto_1878_1946,134086538
http://www.wikidata.org/entity/Q94839133,Adolf Lichtenheld,L/Lichtenheld_Adolf_1844_1915,116985763
http://www.wikidata.org/entity/Q94839304,Anton Gerstner,G/Gerstner_Anton_1823_1898,144045060
http://www.wikidata.org/entity/Q94840634,Anton von Kenner,K/Kenner_Anton_1833_1914,137732406
http://www.wikidata.org/entity/Q94842199,Joseph Hauser,H/Hauser_Joseph_1828_1903,116538716
http://www.wikidata.org/entity/Q94844659,Anton Thum,T/Thum_Anton_1788_1854,1077125569
http://www.wikidata.org/entity/Q94844888,Alois Strasser,S/Strasser_Alois_1867_1945,102719489
http://www.wikidata.org/entity/Q94847149,Karl Bieber,B/Bieber_Karl-Augustinus_1903_1996,1023463423
http://www.wikidata.org/entity/Q94847371,Josef Kroh,K/Kroh_Josef_1879_1938,116549610
http://www.wikidata.org/entity/Q94847396,Friedrich Stern,S/Stern_Friedrich_1848_1921,117274771
http://www.wikidata.org/entity/Q94849135,Robert von Töply,T/Toeply_Robert_1856_1947,107430428
http://www.wikidata.org/entity/Q94852613,Christian Thöni,T/Thoeni_Christian_1836_1902,1077384408
http://www.wikidata.org/entity/Q94856889,Hans Gruber,G/Gruber_Hans_1875_1931,1011264714
http://www.wikidata.org/entity/Q94866219,Josef Kotzky,K/Kotzian_Josef_1822_1881,1018229183
http://www.wikidata.org/entity/Q94867346,Otto Schwarz,S/Schwarz_Otto_1867_1927,101795304X
http://www.wikidata.org/entity/Q94869930,Johann Newald,N/Newald_Johann_1817_1886,139574506
http://www.wikidata.org/entity/Q94871270,Rudolf Neuberger,N/Neuberger_Rudolf_1861_1916,139574220
http://www.wikidata.org/entity/Q94871745,Andreas Bibl,B/Bibl_Andreas_1797_1878,116161582
http://www.wikidata.org/entity/Q94873605,Viktor Stern,S/Stern_Victor_1837_1913,1019651016
http://www.wikidata.org/entity/Q94874523,Georg Müller,M/Mueller_Georg_1866_1944,117590746
http://www.wikidata.org/entity/Q94875344,Josef Moser,M/Moser_Josef_1866_1931,129250643
http://www.wikidata.org/entity/Q94883345,Ludwig Waechtler,W/Waechtler_Ludwig_1842_1916,133078523
http://www.wikidata.org/entity/Q94888065,Augustin Scherer,S/Scherer_Augustin_1818_1878,128271493
http://www.wikidata.org/entity/Q94893077,Gustav von Keller,K/Keller_Gustav_1816_1889,101325225X
http://www.wikidata.org/entity/Q94893963,Franz Raab,R/Raab_Franz_1836_1903,130240044
http://www.wikidata.org/entity/Q94895605,Franz Kober,K/Kober_Franz_1864_1943,1013646444
http://www.wikidata.org/entity/Q94896768,Emil Kralik,K/Kralik_Emil_1864_1906,1016947321
http://www.wikidata.org/entity/Q94900470,Fritz Pichler,P/Pichler_Friedrich_1834_1911,116177810
http://www.wikidata.org/entity/Q94901413,Ludwig Pezolt,P/Pezolt_Ludwig_1839_1922,133737381
http://www.wikidata.org/entity/Q94911362,Emil Ferrari,F/Ferrari_Emil_1843_1902,130148032
http://www.wikidata.org/entity/Q94911637,Josef Maria Kaiser,K/Kaiser_Josef-Maria_1824_1893,1012943674
http://www.wikidata.org/entity/Q94913077,Otto Friedmann,F/Friedmann_Otto_1860_1901,117537764
http://www.wikidata.org/entity/Q94916296,Emanuel Witlaczil,W/Witlaczil_Emanuel-Anton_1858_1926,117582735
http://www.wikidata.org/entity/Q94916688,Wilhelm Schneider,S/Schneider_Wilhelm_1864_1935,1031589643
http://www.wikidata.org/entity/Q94921459,Heinrich Ueberbacher,U/Ueberbacher_Heinrich_1852_1929,1077573901
http://www.wikidata.org/entity/Q94923041,Anton Bruckner,B/Bruckner_Anton_1868_1922,140935916
http://www.wikidata.org/entity/Q94934324,Theodor Tupetz,T/Tupetz_Theodor_1852_1938,133693198
http://www.wikidata.org/entity/Q94984275,Joseph Hübner,H/Huebner_Joseph_1817_1880,
http://www.wikidata.org/entity/Q94984308,Johann Tschurtschenthaler,T/Tschurtschenthaler_Johann_1828_1893,1104400170
http://www.wikidata.org/entity/Q94984734,Johann Franz Müller,M/Mueller_Johann_1824_1895,1023633302
http://www.wikidata.org/entity/Q94987604,Karl J. F. Umlauf,U/Umlauf_Carl-Ignaz-Franz_1824_1902,132252848
http://www.wikidata.org/entity/Q94989267,Franz Wesselý,W/Wessely_Franz-Xaver_1819_1904,1079985727
http://www.wikidata.org/entity/Q94990039,Franz Wilt,W/Wilt_Franz_1825_1909,
http://www.wikidata.org/entity/Q94991041,Anton Steger,S/Steger_Anton_1768_1832,1035826089
http://www.wikidata.org/entity/Q94991427,Heinrich J. G. Kotschy,K/Kotschy_Heinrich-Joh-Gottfried_1822_1905,101823053X
http://www.wikidata.org/entity/Q95004775,Johann Hermann Wehle,W/Wehle_Johann-Hermann_1834_1886,130174440
http://www.wikidata.org/entity/Q95007464,Josef Hoffmann,H/Hoffmann_Josef_1873_1945,1011893002
http://www.wikidata.org/entity/Q95008191,Ludwig Braun,B/Braun_Ludwig_1867_1936,133507831
http://www.wikidata.org/entity/Q95078092,Paul Moser,M/Moser_Paul_1865_1924,1023516810
http://www.wikidata.org/entity/Q95102630,Jan Růžička,R/Ruzicka_Jan_1851_1902,
http://www.wikidata.org/entity/Q95176090,Václav Šusta,S/Susta_Vaclav_1871_1956,
http://www.wikidata.org/entity/Q95214319,František Procházka,P/Prochaska_Frantisek_1864_1934,
http://www.wikidata.org/entity/Q95368685,Emil Mayer,M/Maier_Emil_1822_1868,143800825
http://www.wikidata.org/entity/Q95449397,Josef Reinhold,R/Reinhold_Josef_1885_1947,
http://www.wikidata.org/entity/Q95458050,Josef Loos,L/Loos_Josef_1853_1921,
http://www.wikidata.org/entity/Q95459981,Josef Sochor,S/Sochor_Josef_1866_1931,
http://www.wikidata.org/entity/Q95474664,Erna Haberzettl,H/Haberzettl_Erna_1901_1945,
http://www.wikidata.org/entity/Q97453967,Franz Wagner,W/Wagner_Franz_1853_1930,133365514
http://www.wikidata.org/entity/Q97478351,Carlo Landriani,L/Landriani_Carlo_1826_1905,1017549966
http://www.wikidata.org/entity/Q97707905,Ferdinand Rathner,R/Rathner_Ferdinand_1868_1923,1027435149
http://www.wikidata.org/entity/Q98563131,Anton Alois Ubell,U/Ubell_Anton-Alois_1810_1877,1136743650
http://www.wikidata.org/entity/Q98596747,Anton Gross,G/Gross_Anton_1841_1887,1125460024
http://www.wikidata.org/entity/Q98684444,Alfred Wildhack,W/Wildhack_Alfred_1869_1939,
http://www.wikidata.org/entity/Q98709425,Ernst Egger,E/Egger_Ernst_1866_1944,143668501
http://www.wikidata.org/entity/Q98713730,Alois Bierbaumer,B/Bierbaumer_Alois_1866_1932,1168434548
http://www.wikidata.org/entity/Q321701,Heinrich Proch,P/Proch_Heinrich_1809_1878,116291710
http://www.wikidata.org/entity/Q325308,Giani Stuparich,S/Stuparich_Giani_1891_1961,118912445
http://www.wikidata.org/entity/Q337876,Imre Steindl,S/Steindl_Imre_1839_1902,118814354
http://www.wikidata.org/entity/Q347871,Sigismund Thalberg,T/Thalberg_Sigismund_1812_1871,11729781X
http://www.wikidata.org/entity/Q347980,Adalbert von Springer,S/Springer_Adalbert_1896_1943,131182692
http://www.wikidata.org/entity/Q349948,Adam Kazimierz Czartoryski,C/Czartoryski_Adam-Kasimir_1734_1823,116776730
http://www.wikidata.org/entity/Q350497,Peter Hänsel,H/Haensel_Peter_1770_1831,116363193
http://www.wikidata.org/entity/Q351593,David Kaufmann,K/Kaufmann_David_1852_1899,119249197
http://www.wikidata.org/entity/Q354466,Adele Milan-Doré,M/Milan_Adele_1869_1918,117031453
http://www.wikidata.org/entity/Q360989,Adolf Blamauer,B/Blamauer_Adolf-Albin_1847_1923,133453588
http://www.wikidata.org/entity/Q363012,Adolf Kosárek,K/Kosarek_Adolf_1830_1859,136424066
http://www.wikidata.org/entity/Q363483,Adolf Neubauer,N/Neubauer_Adolf_1832_1907,115745548
http://www.wikidata.org/entity/Q363650,Adolf Rhomberg,R/Rhomberg_Adolf_1851_1921,116501839
http://www.wikidata.org/entity/Q364071,Adolf Schauenstein,S/Schauenstein_Adolf_1827_1891,1029625700
http://www.wikidata.org/entity/Q371322,Mychajlo Hruschewskyj,H/Hrusevskyj_Mychajlo_1866_1934,118707361
http://www.wikidata.org/entity/Q379150,Emil Orlik,O/Orlik_Emil_1870_1932,118590243
http://www.wikidata.org/entity/Q380430,Schalom Rokeach,R/Rokeach_Schalom_1783_1855,1028272189
http://www.wikidata.org/entity/Q381238,Stanisław Ignacy Witkiewicz,W/Witkiewicz_Stanislaw-Ignacy_1885_1939,118807706
http://www.wikidata.org/entity/Q434063,Franz Friedrich Fronius,F/Fronius_Franz-Friedrich_1829_1886,126975590
http://www.wikidata.org/entity/Q434262,Josef Stadler,S/Stadler_Josip_1843_1918,119097478
http://www.wikidata.org/entity/Q455890,Franz I.,L/Liechtenstein_Franz-I_1853_1938,119497638
http://www.wikidata.org/entity/Q460169,Frigyes Schulek,S/Schulek_Frigyes_1841_1919,139674918
http://www.wikidata.org/entity/Q466284,Ludwig von Gablenz,G/Gablenz_Ludwig_1814_1874,118716042
http://www.wikidata.org/entity/Q472441,Pavao Štoos,S/Stoos_Pavao_1806_1862,121850110
http://www.wikidata.org/entity/Q474448,Friedrich Franz Xaver von Hohenzollern-Hechingen,H/Hohenzollern-Hechingen_Friedrich-Franz-Xaver_1757_1844,130183539
http://www.wikidata.org/entity/Q477327,Paul Heider,H/Heider_Paul_1868_1936,139497218
http://www.wikidata.org/entity/Q481309,Peter Kosler,K/Kosler_Peter_1824_1879,120708361
http://www.wikidata.org/entity/Q493142,Andre Gassner,G/Gassner_Andre_1847_1925,136374891
http://www.wikidata.org/entity/Q497600,Andreas Groll,G/Groll_Andreas_1850_1907,1011185075
http://www.wikidata.org/entity/Q498594,Andreas Joseph von Stifft,S/Stifft_Andreas-Joseph_1760_1836,117258547
http://www.wikidata.org/entity/Q502292,Andrei Mureşanu,M/Muresan_Andrei_1816_1863,118926772
http://www.wikidata.org/entity/Q502919,Franz IV.,F/Franz_Joseph-Carl-Ambros-Stanislaus_1779_1846,101106572
http://www.wikidata.org/entity/Q508823,Ferenc Deák,D/Deak_Franz_1803_1876,118671227
http://www.wikidata.org/entity/Q515891,Julius König,K/Koenig_Gyula_1849_1913,118994069
http://www.wikidata.org/entity/Q527201,Heinrich von Angeli,A/Angeli_Heinrich_1840_1925,119067501
http://www.wikidata.org/entity/Q532975,Slavko Kvaternik,K/Kvaternik_Slavko_1878_1947,120050102
http://www.wikidata.org/entity/Q534512,Johanna Müller-Hermann,M/Mueller-Martini_Johanna_1868_1941,130121223
http://www.wikidata.org/entity/Q539212,Josef Jireček,J/Jirecek_Josef_1825_1888,129847887
http://www.wikidata.org/entity/Q540772,Branko Radičević,R/Radicevic_Branko_1824_1853,118787632
http://www.wikidata.org/entity/Q543250,Josif Pančić,P/Pancic_Josif_1814_1888,119252317
http://www.wikidata.org/entity/Q543903,Hans Leicht,L/Leicht_Hans_1886_1937,116878134
http://www.wikidata.org/entity/Q546436,Ida Orloff,S/Siegler-Eberswald_Ida_1889_1945,119363771
http://www.wikidata.org/entity/Q547074,Felix zu Schwarzenberg,S/Schwarzenberg_Felix_1800_1852,118612050
http://www.wikidata.org/entity/Q547289,Henrik Weber,W/Weber_Henrik_1818_1866,136350739
http://www.wikidata.org/entity/Q547714,Joachim Barrande,B/Barrande_Joachim_1799_1883,116059532
http://www.wikidata.org/entity/Q548641,Anton Herrmann,H/Herrmann_Anton_1851_1926,116746475
http://www.wikidata.org/entity/Q556398,Stanisław Głąbiński,G/Glabinski_Stanislaw_1862_1943,122301757
http://www.wikidata.org/entity/Q560341,Rudolf Montecuccoli,M/Montecuccoli-Erri_Rudolf_1843_1922,137952686
http://www.wikidata.org/entity/Q560632,Karl Pohlig,P/Pohlig_Karl_1858_1928,116260971
http://www.wikidata.org/entity/Q561716,Károly Khuen-Héderváry,K/Khuen-Hedervary_Karoly_1849_1918,117513091
http://www.wikidata.org/entity/Q566457,Hans Sitt,S/Sitt_Hans_1850_1922,117418382
http://www.wikidata.org/entity/Q569981,Franz Senn,S/Senn_Franz_1831_1884,119538431
http://www.wikidata.org/entity/Q570817,Lipót Schulhof,S/Schulhof_Leopold_1847_1921,117169765
http://www.wikidata.org/entity/Q571638,Ante Trumbić,T/Trumbic_Ante_1864_1938,124833837
http://www.wikidata.org/entity/Q572334,Sámuel Teleki,T/Teleki-Szek_Samuel_1739_1822,119123150
http://www.wikidata.org/entity/Q574624,Salvatore Pincherle,P/Pincherle_Salvatore_1853_1936,116186194
http://www.wikidata.org/entity/Q577658,Carl Filtsch,F/Filtsch_Karl_1830_1844,119165627
http://www.wikidata.org/entity/Q580789,Dániel Wagner,W/Wagner-Zolyom_Daniel_1800_1890,135572622
http://www.wikidata.org/entity/Q581273,Karl Komzák junior,K/Komzak_Karl_1850_1905,118884107
