item,itemLabel,surname,first name,start_year,end_year,GND
http://www.wikidata.org/entity/Q94538,Simon von Lämel,Laemel,Simon,1766,1845,136233627
http://www.wikidata.org/entity/Q94623,Emilie Turecek,Turecek,Emilie,1848,1889,103637646X
http://www.wikidata.org/entity/Q96225,Siegmund Mayer,Maier,Siegmund,1842,1910,1020248807
http://www.wikidata.org/entity/Q96225,Siegmund Mayer,Maier,Siegmund,1842,1910,1055360018
http://www.wikidata.org/entity/Q96678,Georg Daniel Teutsch,Teutsch,Georg-Daniel,1817,1893,102056161
http://www.wikidata.org/entity/Q98781,Bernhard Galura,Galura,Bernhard,1764,1856,119095866
http://www.wikidata.org/entity/Q99472,Anton Frind,Frind,Anton-Ludwig,1823,1881,122043391
http://www.wikidata.org/entity/Q99493,Anton Gebert,Gebert,Anton,1885,1942,1168506093
http://www.wikidata.org/entity/Q106121,Karl Haffner,Haffner,Karl,1804,1876,120430231
http://www.wikidata.org/entity/Q110458,Emmanuel Johann Schöbel,Schoebel,Emmanuel-Johann,1824,1909,116852801
http://www.wikidata.org/entity/Q111971,Rainer von Österreich,Rainer-Ferdinand,,1827,1913,117700886
http://www.wikidata.org/entity/Q112081,Wilhelm Franz von Habsburg-Lothringen,Wilhelm,Franz-Joseph-Karl,1895,1948,12194946X
http://www.wikidata.org/entity/Q112156,Carl Claus,Claus,Karl-Friedrich,1835,1899,116539585
http://www.wikidata.org/entity/Q112191,Heinrich Wilhelm Schott,Schott,Heinrich-Wilhelm,1794,1865,104197099
http://www.wikidata.org/entity/Q112316,Christian von Appel,Appel,Christian,1785,1854,135746574
http://www.wikidata.org/entity/Q112560,Eduard Engelmann junior,Engelmann,Eduard,1864,1944,135908582
http://www.wikidata.org/entity/Q113064,Alfred Collmann,Collmann,Alfred,1851,1937,135720346
http://www.wikidata.org/entity/Q113086,Christian Reithmann,Reithmann,Christian,1818,1909,118744429
http://www.wikidata.org/entity/Q113372,Vinzenz Ferrerius von Bianchi,Bianchi,Vinzenz-Ferrerius-Friedrich,1768,1855,135547431
http://www.wikidata.org/entity/Q113809,Josef Strzygowski,Strzygowski,Josef,1862,1941,118799223
http://www.wikidata.org/entity/Q113857,Otto Pflanzl,Pflanzl,Otto,1865,1943,106987003
http://www.wikidata.org/entity/Q114049,Viktor Janka von Bulcs,Janka-Bulcs,Viktor,1837,1890,11761114X
http://www.wikidata.org/entity/Q114316,Hans Leo Przibram,Przibram,Hans-Leo,1874,1944,116306181
http://www.wikidata.org/entity/Q114370,Franz Haller von Hallerkeö,Haller,Franz,1796,1875,137272855
http://www.wikidata.org/entity/Q114400,Joseph Rheden,Rheden,Josef,1873,1946,116498994
http://www.wikidata.org/entity/Q114408,Adolf Mussafia,Mussafia,Adolf,1835,1905,11718912X
http://www.wikidata.org/entity/Q114707,Viktor Mataja,Mataja,Viktor,1857,1934,11683742X
http://www.wikidata.org/entity/Q115072,Alfred Meissner,Meissner,Alfred,1871,1950,1020660929
http://www.wikidata.org/entity/Q122251,Karl Hilgenreiner,Hilgenreiner,Karl,1867,1948,117718092
http://www.wikidata.org/entity/Q123956,Ludwig Theodor Elze,Elze,Ludwig-Theodor,1823,1900,116464321
http://www.wikidata.org/entity/Q124503,Paul Feine,Feine,Paul,1859,1933,11643838X
http://www.wikidata.org/entity/Q126505,Alois Martin David,David,Martin-Alois,1757,1836,116034912
http://www.wikidata.org/entity/Q129356,Karl Egon Ebert,Ebert,Karl-Egon,1801,1882,100116450
http://www.wikidata.org/entity/Q132721,Adam Rammelmayer,Ramelmayr,Adam,1807,1887,1027426816
http://www.wikidata.org/entity/Q138832,Cesare Cantù,Cantu,Cesare,1804,1895,119296543
http://www.wikidata.org/entity/Q153420,Wojciech Kętrzyński,Ketrzynski,Wojciech,1838,1919,119343304
http://www.wikidata.org/entity/Q763422,August Piepenhagen,Piepenhagen,August,1791,1868,139210512
http://www.wikidata.org/entity/Q805612,Balthasar Hunold,Hunold,Balthasar,1828,1884,133124975
http://www.wikidata.org/entity/Q807711,Barbara von Gagern,Pacher-Theinburg,Barbara,1855,1925,138069824
http://www.wikidata.org/entity/Q820393,Nathan Porges,Porges,Nathan,1848,1924,128988215
http://www.wikidata.org/entity/Q823400,Juraj Palkovič,Palkovic,Jiri,1769,1850,1024922340
http://www.wikidata.org/entity/Q825240,Bernhard Hieronymus Ludwig,Ludwig,Bernhard-Hieronymus,1834,1897,1019720441
http://www.wikidata.org/entity/Q827749,Bertha Unzelmann,Wagner-Unzelmann,Bertha,1822,1858,117311030
http://www.wikidata.org/entity/Q827855,Berthold Bretholz,Bretholz,Berthold,1862,1936,116492473
http://www.wikidata.org/entity/Q828029,Berthold Rottler,Rottler,Berthold,1748,1826,138051976
http://www.wikidata.org/entity/Q828060,Berthold Storfer,Storfer,Berthold,1880,1944,102354718X
http://www.wikidata.org/entity/Q832280,Zsigmond Czakó,Czako,Siegmund,1820,1847,143930338
http://www.wikidata.org/entity/Q832775,Hans Knirsch,Knirsch,Hans,1877,1933,1013452747
http://www.wikidata.org/entity/Q833138,Károly Brocky,Brocky,Karl,1807,1855,143914219
http://www.wikidata.org/entity/Q872147,Josef Rebell,Rebell,Josef,1787,1828,123072263
http://www.wikidata.org/entity/Q872668,Gregor Ćevapović,Cevapovic,Gregor,1786,1830,102514100
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,Swoboda,Rudolf,1859,1914,128931140
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,Swoboda,Rudolf,1859,1914,128931140
http://www.wikidata.org/entity/Q873357,Joseph Teltscher,Teltscher,Josef-Eduard,1801,1837,1074258703
http://www.wikidata.org/entity/Q875206,Heinrich von Mattoni,Mattoni,Heinrich,1830,1910,119156350
http://www.wikidata.org/entity/Q875314,Dezső Csánki,Csanki,Deszoe,1857,1933,143929267
http://www.wikidata.org/entity/Q877481,Emanuel Schreiber,Schreiber,Emanuel,1852,1932,1032617101
http://www.wikidata.org/entity/Q877506,Jakob Julius David,David,Jakob-Julius,1859,1906,118671103
http://www.wikidata.org/entity/Q881901,Blasius Höfel,Hoefel,Blasius,1792,1863,119356015
http://www.wikidata.org/entity/Q898398,Pál Gyulai,Gyulai,Paul,1826,1909,11928989X
http://www.wikidata.org/entity/Q901726,Daniel Rastić,Rastic,Daniel,1794,1853,1027434649
http://www.wikidata.org/entity/Q904396,József Dessewffy,Dessewffy-Czernek-Tarkeoe,Josef,1771,1843,143950606
http://www.wikidata.org/entity/Q905900,Dionýs Štúr,Stur,Dionys,1827,1893,117363677
http://www.wikidata.org/entity/Q913253,Karl von Moll,Moll,Karl-Ehrenbert,1760,1838,118890220
http://www.wikidata.org/entity/Q920686,Ottó Petzval,Petzval,Otto,1809,1883,139167625
http://www.wikidata.org/entity/Q922623,Benedek Virág,Virag,Benedek,1754,1830,143373013
http://www.wikidata.org/entity/Q924557,Medo Pucić,Pucic,Medo,1821,1882,104373725
http://www.wikidata.org/entity/Q927192,Broncia Koller-Pinell,Koller,Bronislawa,1863,1934,119152444
http://www.wikidata.org/entity/Q927802,Carl Rudolf Huber,Huber,Carl-Rudolf,1839,1896,129198900
http://www.wikidata.org/entity/Q928408,Alexander zu Hohenlohe-Waldenburg-Schillingsfürst,Hohenlohe-Waldenburg-Schillingsfuerst,Alexander,1794,1849,118861484
http://www.wikidata.org/entity/Q930952,Dániel Irányi,Iranyi,Daniel,1822,1892,12457422X
http://www.wikidata.org/entity/Q940735,György Vastagh,Vastagh,Gyoergy,1834,1922,1166971155
http://www.wikidata.org/entity/Q947299,Béla Vikár,Vikar,Bela,1859,1945,12835142X
http://www.wikidata.org/entity/Q949857,Viktor Külföldi,Kuelfoeldi,Viktor,1844,1894,101781192X
http://www.wikidata.org/entity/Q950581,Josef Velenovský,Velenovsky,Josef,1858,1949,117681644
http://www.wikidata.org/entity/Q959415,József Szinnyei,Szinnyei,Jozsef,1857,1943,119007517
http://www.wikidata.org/entity/Q962432,Jan Kasprowicz,Kasprowicz,Jan,1860,1926,11877686X
http://www.wikidata.org/entity/Q972561,Ludwig Ferdinand Graf,Graf,Ludwig-Ferdinand,1868,1932,11869698X
http://www.wikidata.org/entity/Q975561,Josef Strobach,Strobach,Josef-Karl,1852,1905,1019703989
http://www.wikidata.org/entity/Q980550,Jozef Murgaš,Murgas,Josef,1854,1929,130497967
http://www.wikidata.org/entity/Q980717,Alfred Grünewald,Gruenewald,Alfred,1884,1941,116888458
http://www.wikidata.org/entity/Q981034,Ivan Hribar,Hribar,Ivan,1851,1941,101214254X
http://www.wikidata.org/entity/Q981793,Ferdinand Blumentritt,Blumentritt,Ferdinand,1853,1913,118664166
http://www.wikidata.org/entity/Q987116,Elek Dósa,Dosa,Elek,1803,1867,
http://www.wikidata.org/entity/Q990802,Elek Erkel,Erkel,Elek,1843,1893,140522484
http://www.wikidata.org/entity/Q993011,Bruno Bauer,Bauer,Bruno,1880,1938,1055054391
http://www.wikidata.org/entity/Q995552,János Fadrusz,Fadrusz,Johann,1858,1903,121693546
http://www.wikidata.org/entity/Q1000902,Imre Fest,Fest,Emerich,1817,1883,143728482
http://www.wikidata.org/entity/Q1001611,Ernő Fináczy,Finaczy,Ernst,1860,1935,144029006
http://www.wikidata.org/entity/Q1009174,Antal Genersich,Genersich,Anton,1842,1918,144043750
http://www.wikidata.org/entity/Q1025449,Caesarine Kupfer-Gomansky,Kupfer-Gomansky,Caesarine,1818,1886,1017770093
http://www.wikidata.org/entity/Q1026600,Tamás Szana,Szana,Tamas,1844,1908,1049864921
http://www.wikidata.org/entity/Q1026600,Tamás Szana,Szana,Tamas,1844,1908,1049864921
http://www.wikidata.org/entity/Q1029006,Camilla Jellinek,Jellinek,Camilla,1860,1940,117101281
http://www.wikidata.org/entity/Q1031252,Franz Schuhmeier,Schuhmeier,Franz,1864,1913,129264024
http://www.wikidata.org/entity/Q1031285,István Géczy,Geczy,Stefan,1860,1936,144043181
http://www.wikidata.org/entity/Q1033259,Emerich Halász,Halasz,Emerich,1841,1918,1011569647
http://www.wikidata.org/entity/Q1039339,Carl Lafite,Lafite,Carl,1872,1944,137685491
http://www.wikidata.org/entity/Q1040341,Carl Rössler,Roessler,Karl,1864,1948,116595663
http://www.wikidata.org/entity/Q1040844,Carl Tomaselli der Ältere,Tomaselli,Carl,1809,1887,131973134
http://www.wikidata.org/entity/Q1041823,Carlo Amati,Amati,Carlo,1776,1852,121753603
http://www.wikidata.org/entity/Q1047948,Kálmán Tihanyi,Tihanyi,Kalman,1897,1947,1077388276
http://www.wikidata.org/entity/Q1059541,Ignazio Marini,Marini,Ignazio,1811,1873,1019375752
http://www.wikidata.org/entity/Q1066029,Charles Scolik,Scolik,Charles,1854,1928,133116735
http://www.wikidata.org/entity/Q1074680,Kornél Ábrányi,Abranyi-Laszlofalva-Mikefoeld,Kornel,1822,1903,133643514
http://www.wikidata.org/entity/Q1080490,Christian Josef Tschuggmall,Tschuggmall,Christian-Josef,1785,1845,119203561
http://www.wikidata.org/entity/Q1098765,Imre Ivánka,Ivanka,Imre,1818,1896,1012605728
http://www.wikidata.org/entity/Q1099003,Nikolaus Izsó,Izso,Miklos,1831,1875,119405725
http://www.wikidata.org/entity/Q1099337,Elek Jakab,Jakab,Elek,1820,1897,1012677133
http://www.wikidata.org/entity/Q1099673,György Jancsó,Jancso,Gyoergy,1853,1911,1012675882
http://www.wikidata.org/entity/Q1101105,Johann Lukas Hedwig,Hedwig,Johann-Lukas,1802,1849,128544961
http://www.wikidata.org/entity/Q1101144,Johann Traugutt Schuster,Schuster,Johann-Traugott,1810,1873,10429891X
http://www.wikidata.org/entity/Q1102236,Lajos Jurányi,Juranyi,Lajos,1837,1897,1012941248
http://www.wikidata.org/entity/Q1102255,Gyula Justh,Justh,Gyula,1850,1917,1012930025
http://www.wikidata.org/entity/Q1104703,János Karika,Karika,Janos,1808,1855,1012978206
http://www.wikidata.org/entity/Q1104757,Carl August Raabe,Raabe,Karl-August,1804,1878,1027133282
http://www.wikidata.org/entity/Q1105944,Aurél Kecskeméthy,Kecskemethy,Aurel,1827,1877,102295484
http://www.wikidata.org/entity/Q1112080,Áron Kiss,Kiss,Aron,1815,1908,1013341791
http://www.wikidata.org/entity/Q1114511,Antal Koch,Koch,Antal,1843,1927,117527106
http://www.wikidata.org/entity/Q1120547,Gyula Kováts,Kovacs-Kevehaza,Gyula,1849,1935,1018227083
http://www.wikidata.org/entity/Q1120952,József Krenner,Krenner,Jozsef-Sandor,1839,1920,1017991723
http://www.wikidata.org/entity/Q1121891,Leo Kuncze,Kuncze,Leo,1840,1886,116610212
http://www.wikidata.org/entity/Q1122579,Jenő Kvassay,Kvassay,Jenoe,1850,1919,1017589186
http://www.wikidata.org/entity/Q1123485,István Károlyi,Karolyi,Istvan,1797,1881,122038746
http://www.wikidata.org/entity/Q1123530,Árpád Károlyi,Karolyi,Arpad,1853,1940,12908364X
http://www.wikidata.org/entity/Q1125612,Aladár Körösföi-Kriesch,Koeroesfoei-Kriesch,Aladar,1863,1920,132453568
http://www.wikidata.org/entity/Q1125783,Sándor Kövy,Koevy,Sandor,1763,1829,1018219072
http://www.wikidata.org/entity/Q1127819,Alajos Landau,Landau,Alajos,1833,1884,
http://www.wikidata.org/entity/Q1128183,Samuel Lasz,Lasz,Samu,1859,1930,1018923586
http://www.wikidata.org/entity/Q1128545,Karl Lechner,Lechner,Karoly,1850,1922,124969933
http://www.wikidata.org/entity/Q1130242,György Linhart,Linhart,Gyoergy,1844,1925,1019393130
http://www.wikidata.org/entity/Q1149202,Tranquillo Mollo,Mollo,Tranquillo,1767,1837,124409857
http://www.wikidata.org/entity/Q1161452,Karl Madersbacher,Maderspach,Karoly,1791,1849,138505942
http://www.wikidata.org/entity/Q1166526,Endre Masznyik,Masznyik,Endre,1857,1927,1020905417
http://www.wikidata.org/entity/Q1168865,Paul Gustav Kretschmar,Kretschmar,Paul-Gustav,1865,1942,116525797
http://www.wikidata.org/entity/Q1176902,József Mihalik,Mihalik-Hernadszurdok,Jozsef,1860,1925,1023075377
http://www.wikidata.org/entity/Q163993,Josef Slavík,Slavik,Josef,1806,1833,103949178
http://www.wikidata.org/entity/Q165756,Simon Hollósy,Hollosy,Simon,1857,1918,131711830
http://www.wikidata.org/entity/Q168542,Adalbert Stifter,Stifter,Adalbert,1805,1868,118618156
http://www.wikidata.org/entity/Q176445,Alois Klar,Klar,Alois,1763,1833,101062206
http://www.wikidata.org/entity/Q178230,Johann Rufinatscha,Rufinatscha,Johann,1812,1893,124663206
http://www.wikidata.org/entity/Q194856,Julius Weber,Weber,Julius,1880,1942,1115217445
http://www.wikidata.org/entity/Q202106,Mutius von Tommasini,Tommasini,Muzio-Giuseppe,1794,1879,117405051
http://www.wikidata.org/entity/Q206133,Hugo Schuchardt,Schuchardt,Hugo,1842,1927,118611046
http://www.wikidata.org/entity/Q210285,David Schwarz,Schwarz,David,1850,1897,118762915
http://www.wikidata.org/entity/Q213765,Ignaz Aurelius Feßler,Fessler,Ignaz-Aurel,1756,1839,118532650
http://www.wikidata.org/entity/Q214375,Richard Hönigswald,Hoenigswald,Richard,1875,1947,118552082
http://www.wikidata.org/entity/Q215869,Ralph Erwin,Vogl,Erwin,1896,1943,138546088
http://www.wikidata.org/entity/Q216058,Joseph Tichatschek,Tichatschek,Joseph-Alois,1807,1886,117375098
http://www.wikidata.org/entity/Q216135,Hans Habe,Habe,Hans,1911,1977,118544136
http://www.wikidata.org/entity/Q225315,Viktor Urbantschitsch,Urbantschitsch,Viktor,1847,1921,117680680
http://www.wikidata.org/entity/Q233074,Mary Vetsera,Vetsera,Maria-Alexandrine,1871,1889,118626752
http://www.wikidata.org/entity/Q246354,Ágost Greguss,Greguss,Agost,1825,1882,123017904
http://www.wikidata.org/entity/Q246759,Josef Kupka,Kupka,Josef,1862,1941,1017140367
http://www.wikidata.org/entity/Q252311,Farkas Bolyai,Bolyai-Bolya,Wolfgang,1775,1856,118661256
http://www.wikidata.org/entity/Q262637,Samo Chalupka,Chalupka,Samo,1812,1883,121141756
http://www.wikidata.org/entity/Q264381,Jovan Pačić,Pacic,Jovan,1771,1849,123188571
http://www.wikidata.org/entity/Q266415,Isidor Kaufmann,Kaufmann,Isidor,1853,1921,119333422
http://www.wikidata.org/entity/Q275513,Olga Wisinger-Florian,Wisinger-Florian,Olga,1844,1926,117412929
http://www.wikidata.org/entity/Q279397,István Széchenyi,Szechenyi-Sarvar-Felsoevidek,Istvan,1791,1860,118758152
http://www.wikidata.org/entity/Q281577,Christian Ulrich,Ulrich,Christian,1836,1909,1072708892
http://www.wikidata.org/entity/Q282047,Károly Keleti,Keleti,Karoly,1833,1892,119347334
http://www.wikidata.org/entity/Q293171,Maria Theresia von Paradis,Paradis,Maria-Theresia,1759,1824,118937367
http://www.wikidata.org/entity/Q294065,Ödön Lechner,Lechner,Oedoen,1845,1914,119299801
http://www.wikidata.org/entity/Q302590,Joseph Johann von Littrow,Littrow,Joseph-Johann,1781,1840,117085405
http://www.wikidata.org/entity/Q304321,Clementina Katona,Abranyi-Laszlofalva-Mikefoeld,Clementin,1856,1932,1150414715
http://www.wikidata.org/entity/Q310431,Franz von Suppè,Suppe,Franz,1819,1895,118757873
http://www.wikidata.org/entity/Q310431,Franz von Suppè,Suppe,Franz,1819,1895,118757873
http://www.wikidata.org/entity/Q312700,Josef Suk,Suk,Josef,1874,1935,119559978
http://www.wikidata.org/entity/Q312985,Richard Réti,Reti,Richard,1889,1929,12403117X
http://www.wikidata.org/entity/Q314005,Christian Ruben,Ruben,Christian,1805,1875,116669071
http://www.wikidata.org/entity/Q317016,Johann II.,Liechtenstein,Johann-II,1840,1929,117003360
http://www.wikidata.org/entity/Q317919,Ludwig Kasper,Kasper,Ludwig,1893,1945,11856045X
http://www.wikidata.org/entity/Q318907,Leopold Leonhard von Thun und Hohenstein,Thun-Hohenstein,Leopold-Leonhard,1748,1826,133047687
http://www.wikidata.org/entity/Q319764,Joseph von Österreich,Joseph,Anton-Johann,1776,1847,118713132
http://www.wikidata.org/entity/Q320612,Imre Henszlman,Henszlmann,Emerich,1813,1888,121139093
http://www.wikidata.org/entity/Q324318,Joseph von Führich,Fuehrich,Josef,1800,1876,11869409X
http://www.wikidata.org/entity/Q326446,Antonín Klášterský,Klastersky,Antonin,1866,1938,116205806
http://www.wikidata.org/entity/Q328710,Heinrich Grünfeld,Gruenfeld,Heinrich,1855,1931,116888733
http://www.wikidata.org/entity/Q329068,Jan Stefani,Stefani,Jan,1746,1829,104311630
http://www.wikidata.org/entity/Q330244,Alfred Jaell,Jaell,Alfred,1832,1882,117059013
http://www.wikidata.org/entity/Q331047,Adolf Hirémy-Hirschl,Hiremy-Hirschl,Adolf,1860,1933,122990714
http://www.wikidata.org/entity/Q333972,Ignaz Trebitsch-Lincoln,Trebitsch-Lincoln,Ignatius-Timothy,1879,1943,118883844
http://www.wikidata.org/entity/Q336493,István Tisza,Tisza-Borosjenoe-Szeged,Istvan,1861,1918,118998897
http://www.wikidata.org/entity/Q337528,Wilhelm Jahn,Jahn,Wilhelm,1835,1900,117065641
http://www.wikidata.org/entity/Q338862,Joseph von Spaun,Spaun,Josef,1788,1865,1019704578
http://www.wikidata.org/entity/Q344027,Václav Thám,Tham,Vaclav,1765,1816,1080012907
http://www.wikidata.org/entity/Q344599,Antun Mahnić,Mahnic,Anton,1850,1920,119070170
http://www.wikidata.org/entity/Q347096,Ferdinand Kauer,Kauer,Ferdinand,1751,1831,118560697
http://www.wikidata.org/entity/Q347305,Adalbert Dungel,Dungel,Adalbert,1842,1923,143828975
http://www.wikidata.org/entity/Q347384,Adalbert Gyrowetz,Gyrowetz,Adalbert,1763,1850,119186322
http://www.wikidata.org/entity/Q347678,Adalbert Seligmann,Seligmann,Adalbert-Franz,1862,1945,117473995
http://www.wikidata.org/entity/Q347735,Adalbert Wolf,Wolf,Adalbert,1879,1950,1232207551
http://www.wikidata.org/entity/Q348863,Adam Brenner,Brenner,Adam,1800,1891,14391362X
http://www.wikidata.org/entity/Q350993,Gustav Bickell,Bickell,Gustav-Wilhelm-Hugo,1838,1906,116161965
http://www.wikidata.org/entity/Q361938,Adolf Grohmann,Grohmann,Adolf,1825,1895,136135358
http://www.wikidata.org/entity/Q362952,Adolf Klein,Klein,Adolf,1847,1931,116210877
http://www.wikidata.org/entity/Q363097,Adolf Lang,Lang,Adolf,1823,1897,1017519595
http://www.wikidata.org/entity/Q363462,Adolf Müller junior,Mueller,Adolf,1839,1901,117572918
http://www.wikidata.org/entity/Q363505,Adolf Odkolek von Újezd,Odkolek-Ujezd,Adolf,1854,1917,127824081
http://www.wikidata.org/entity/Q364102,Adolf Schimon,Schimon,Adolf,1820,1887,117271446
http://www.wikidata.org/entity/Q364774,Adolf von Guttenberg,Guttenberg,Adolf,1839,1917,119520699
http://www.wikidata.org/entity/Q365071,Adolfo Fumagalli,Fumagalli,Adolfo,1828,1865,11687189X
http://www.wikidata.org/entity/Q367661,Paul Neumann,Neumann-Heilwart,Paul,1875,1932,1024427706
http://www.wikidata.org/entity/Q371286,András Dugonics,Dugonics,Andreas,1740,1818,121981053
http://www.wikidata.org/entity/Q371556,Władysław Sadłowski,Sadlowski,Wladyslaw,1869,1940,1028983727
http://www.wikidata.org/entity/Q371740,Hans Koessler,Koessler,Hans,1853,1926,116300981
http://www.wikidata.org/entity/Q372551,János Fogarasi,Fogarasi,Johann,1801,1878,144032716
http://www.wikidata.org/entity/Q374674,Ignaz Goldziher,Goldzieher,Ignaz,1850,1921,118718029
http://www.wikidata.org/entity/Q380506,Aleksander Fredro,Fredro,Aleksander,1793,1876,118703021
http://www.wikidata.org/entity/Q417976,Akiba Eisenberg,Eisenberg,Akiba,1908,1983,140147233
http://www.wikidata.org/entity/Q422668,Carl Roesner,Roesner,Karl,1804,1869,116594314
http://www.wikidata.org/entity/Q434601,Franz Schmidt,Schmid,Franz,1874,1939,118608762
