oeblxmlname,awLabel,aw_url,instance_of,location,inception,creator,mainsubject,mainsubjectLabel,depicts,depictsLabel,madefrom,height,width
B/Brlic-Mazuranic_Ivana_1874_1938,Stribor's Forest,,,,,,,,,,,,
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q351635,Stanislaus of Szczepanów,http://www.wikidata.org/entity/Q12321255,426,987
S/Schwind_Moritz_1804_1871,Farewell at Dawn,,,http://www.wikidata.org/entity/Q162111,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q551901,,,,,http://www.wikidata.org/entity/Q18668582,36,24
M/Matejko_Jan_1838_1893,Stańczyk,,,http://www.wikidata.org/entity/Q153306,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q296955,88,120
H/Hoffmann_Josef-Franz-Maria_1870_1956,Sanatorium Purkersdorf,,,,1904-01-01T00:00:00Z,,,,,,,,
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q1684928,Kuno von Lichtenstein,http://www.wikidata.org/entity/Q12321255,426,987
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q11716586,Jakub Skarbek z Góry,http://www.wikidata.org/entity/Q296955,426,987
P/Pulitzer_Josef_1847_1911,Pulitzer Trophy,,,,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6764747,,,,,,,
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q33570,Battle of Grunwald,http://www.wikidata.org/entity/Q296955,426,987
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q54049,Władysław II Jagiełło,http://www.wikidata.org/entity/Q296955,426,987
M/Matejko_Jan_1838_1893,Battle of Grunwald,,,http://www.wikidata.org/entity/Q153306,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q189117,,,http://www.wikidata.org/entity/Q168150,Zbigniew Oleśnicki,http://www.wikidata.org/entity/Q12321255,426,987
T/Thonet_Michael_1796_1871,No. 14 chair,,,,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q60229,,,,,http://www.wikidata.org/entity/Q287,,
H/Huber_Carl-Rudolf_1839_1896,Q28006308,,,http://www.wikidata.org/entity/Q303139,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q927802,,,,,http://www.wikidata.org/entity/Q296955,63.5,108
H/Hauschner_Auguste_1851_1924,Die Heilung,,,,,,,,,,,,
J/Jaell_Maria_1846_1925,Q100505265,,,,,,,,,,,,
R/Rotta_Antonio_1828_1903,The death of the chick (Rotta),,,http://www.wikidata.org/entity/Q642603,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,,,http://www.wikidata.org/entity/Q296955,61.5,52.5
R/Rilke_Rainer-Maria_1875_1926,Duino Elegies,,,,,,,,,,,,
R/Rotta_Antonio_1828_1903,Eloquent silence (Rotta),,,,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,http://www.wikidata.org/entity/Q134737,nobility,http://www.wikidata.org/entity/Q106857709,26,36
S/Stifter_Adalbert_1805_1868,Witiko,,,,,,,,,,,,
K/Kraus_Karl_1874_1936,The Last Days of Mankind,,,,1915-01-01T00:00:00Z,,,,,,,,
G/Gruber_Franz-Xaver_1787_1863,Stille Nacht Heilige Nacht,,,,,,,,,,,,
M/Merwart_Paul_1855_1902,Q17496138,,,http://www.wikidata.org/entity/Q23402,1889-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2331466,,,http://www.wikidata.org/entity/Q21533000,Abbaye Saint-Séverin de Château-Landon,http://www.wikidata.org/entity/Q12321255,38,61
R/Rilke_Rainer-Maria_1875_1926,Sonnets to Orpheus,,,,,,,,,,,,
S/Stifter_Adalbert_1805_1868,Der Nachsommer,,,,,,,,,,,,
W/Weinfurter_Karel_1867_1942,Der brennende Busch – der entschleierte Weg der Mystik,,,,,,,,,,,,
H/Huber_Carl-Rudolf_1839_1896,Q28003943,,,http://www.wikidata.org/entity/Q303139,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q927802,,,,,http://www.wikidata.org/entity/Q12321255,32,42
H/Hofmann-Hofmannsthal_Hugo_1874_1929,Der Rosenkavalier,,,,1910-01-01T00:00:00Z,,,,,,,,
S/Semper_Gottfried_1803_1879,Semperoper,,,http://www.wikidata.org/entity/Q8922,1985-02-13T00:00:00Z,,,,,,http://www.wikidata.org/entity/Q13085,,
R/Rotta_Antonio_1828_1903,The Hopeless Case,,,http://www.wikidata.org/entity/Q210081,1871-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,,,,52,63.5
H/Hofmann-Hofmannsthal_Hugo_1874_1929,Jedermann,,,,,,,,,,,,
U/Ullmann_Viktor-Josef_1898_1944,Der Kaiser von Atlantis,,,,1943-01-01T00:00:00Z,,,,,,,,
R/Rotta_Antonio_1828_1903,Eloquent silence (Rotta),,,,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,http://www.wikidata.org/entity/Q134737,nobility,http://www.wikidata.org/entity/Q296955,26,36
K/Krafft_Barbara_1764_1825,Portrait of Wolfgang Amadeus Mozart,,,http://www.wikidata.org/entity/Q694323,1819-01-01T00:00:00Z,http://www.wikidata.org/entity/Q274815,,,http://www.wikidata.org/entity/Q254,Wolfgang Amadeus Mozart,http://www.wikidata.org/entity/Q296955,,
E/Escherich_Gustav_1849_1935,Monatshefte fuer Mathematik,,,,1948-01-01T00:00:00Z,,,,,,,,
R/Rotta_Antonio_1828_1903,The little girl found in Venice (Rotta),,,http://www.wikidata.org/entity/Q55340606,1870-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,,,,89,70
L/Liechtenstein_Johann-II_1840_1929,Liechtenstein Museum,,,,2004-03-29T00:00:00Z,,,,,,,,
S/Stoppani_Antonio_1824_1891,Pozze di Erve (Lake Como),,,http://www.wikidata.org/entity/Q1231343,,,,,,,,,
R/Rilke_Rainer-Maria_1875_1926,Die Aufzeichnungen des Malte Laurids Brigge,,,,,,,,,,,,
L/Lechner_Oedoen_1845_1914,museum of Applied Arts,,,,,,,,,,,,
L/Ludwig_Salvator_1847_1915,Die Balearen,,,,,,,,,,,,
F/Fernkorn_Anton-Dominik_1813_1878,"Prince Eugene monument, Vienna",,,http://www.wikidata.org/entity/Q700128,1860-01-01T00:00:00Z,http://www.wikidata.org/entity/Q470673,,,,,http://www.wikidata.org/entity/Q22731,,
F/Fernkorn_Anton-Dominik_1813_1878,"Prince Eugene monument, Vienna",,,http://www.wikidata.org/entity/Q700128,1860-01-01T00:00:00Z,http://www.wikidata.org/entity/Q470673,,,,,http://www.wikidata.org/entity/Q34095,,
W/Winter_Zikmund_1846_1912,Mistr Kampanus,,,,,,,,,,,,
W/Winter_Zikmund_1846_1912,O životě na vysokých školách pražských knihy dvoje,,,,,,,,,,,,
S/Semper_Gottfried_1803_1879,Schwerin Castle,,,,,,,,,,,,
B/Bauer_Ferdinand-Lukas_1760_1826,Flora Graeca,,,,,,,,,,,,
H/Hofmann-Hofmannsthal_Hugo_1874_1929,Elektra,,,,,http://www.wikidata.org/entity/Q13894,,,,,,,
S/Stifter_Adalbert_1805_1868,Rock Crystal,,,,,http://www.wikidata.org/entity/Q168542,,,,,,,
H/Hrusevskyj_Mychajlo_1866_1934,The Traditional Scheme of “Russian” History,,,,,,,,,,,,
H/Hauschner_Auguste_1851_1924,Die Siedlung,,,,,,,,,,,,
L/Lissa_Jakob__1832,Nesivos HaMishpat,,,,,,,,,,,,
N/Neubauer_Adolf_1832_1907,The book of Tobit,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Study Symphony,,,,,,,,,,,,
M/Merwart_Paul_1855_1902,Q17496138,,,http://www.wikidata.org/entity/Q23402,1889-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2331466,,,http://www.wikidata.org/entity/Q21533000,Abbaye Saint-Séverin de Château-Landon,http://www.wikidata.org/entity/Q296955,38,61
L/Lombroso_Cesare_1835_1909,Palimsesti del carcere,,,,,,,,,,,,
S/Semper_Gottfried_1803_1879,Kunsthistorisches Museum,,,http://www.wikidata.org/entity/Q699952,1889-01-01T00:00:00Z,,,,,,,,
H/Huber_Carl-Rudolf_1839_1896,Q28003943,,,http://www.wikidata.org/entity/Q303139,1875-01-01T00:00:00Z,http://www.wikidata.org/entity/Q927802,,,,,http://www.wikidata.org/entity/Q296955,32,42
N/Napravnik_Eduard_1839_1916,Dubrovsky,,,,1894-01-01T00:00:00Z,,,,,,,,
B/Berger_Josef_1898_1989,Grassingerhof,,,,1933-01-01T00:00:00Z,,,,,,,,
S/Semper_Gottfried_1803_1879,Semper Synagogue,,,,1839-01-01T00:00:00Z,,,,,,,,
T/Thonet_Michael_1796_1871,No. 14 chair,,,,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q60229,,,,,http://www.wikidata.org/entity/Q979300,,
O/Olbrich_Josef-Maria_1867_1908,Secession Building,,,,1897-01-01T00:00:00Z,,,,,,,,
M/Munsch_Josef_1832_1896,A Military Bivouac in a Royal Palace,,,http://www.wikidata.org/entity/Q1117704,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21464258,,,http://www.wikidata.org/entity/Q1308509,Billet,http://www.wikidata.org/entity/Q12321255,88,115
R/Rilke_Rainer-Maria_1875_1926,Q87203846,,,,,,,,,,,,
N/Negrelli-Moldelbe_Alois_1799_1858,Suez Canal,,,,,,,,,,,,
S/Szechenyi-Sarvar-Felsoevidek_Istvan_1791_1860,Q1036981,,,,,,,,,,,,
S_43/Suppe_Franz_1819_1895,Fatinitza,,,,,,,,,,,,
S/Suppe_Franz_1819_1895,Fatinitza,,,,,,,,,,,,
F/Fogarasi_Johann_1801_1878,Q469376,,,,,,,,,,,,
M/Mueller_Adolf_1839_1901,Wiener Blut,,,,,,,,,,,,
S/Schleps_Karl_1802_1840,Palais Coburg,,,,1845-01-01T00:00:00Z,,,,,,,,
S/Sadlowski_Wladyslaw_1869_1940,Lviv railway station,,,,,,,,,,,,
S/Semper_Gottfried_1803_1879,Museum of Natural History,,,http://www.wikidata.org/entity/Q1741,1889-01-01T00:00:00Z,,,,,,,,
H/Huber_Carl-Rudolf_1839_1896,Q28006308,,,http://www.wikidata.org/entity/Q303139,1872-01-01T00:00:00Z,http://www.wikidata.org/entity/Q927802,,,,,http://www.wikidata.org/entity/Q12321255,63.5,108
N/Negrelli-Moldelbe_Alois_1799_1858,k.k. Nördliche Staatsbahn,,,,,,,,,,,,
R/Rotta_Antonio_1828_1903,The Retarded Child,,,http://www.wikidata.org/entity/Q325712,1870-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,,,,5239,
G/Granichstaedten_Bruno_1879_1944,Auf Befehl der Kaiserin,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 9,,,,1887-01-01T00:00:00Z,,,,,,,,
B/Berger_Josef_1898_1989,Gemeindebau Hernalser Gürtel 26,,,,1930-01-01T00:00:00Z,,,,,,,,
R/Rotta_Antonio_1828_1903,The death of the chick (Rotta),,,http://www.wikidata.org/entity/Q642603,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3620122,,,,,http://www.wikidata.org/entity/Q12321255,61.5,52.5
R/Reti_Richard_1889_1929,Réti endgame study,,,,,,,,,,,,
S/Stoppani_Antonio_1824_1891,Pozze di Erve (Lake Como),,,http://www.wikidata.org/entity/Q15523,,,,,,,,,
N/Negrelli-Moldelbe_Alois_1799_1858,Schweizerische Nordbahn,,,,1846-01-01T00:00:00Z,,,,,,,,
W/Wagner_Otto-Koloman_1841_1918,Austrian Postal Savings Bank,,,,,,,,,,,,
W/Wagner_Otto-Koloman_1841_1918,Vienna Lines houses by Otto Wagner,,,,,,,,,,,,
W/Wagner_Otto-Koloman_1841_1918,Villa Wagner II,,,,,,,,,,,,
C/Cicognara_Leopoldo_1767_1834,Q50658496,,,,,,,,,,,,
K/Kautsky_Karl_1854_1938,Forerunners of Modern Socialism,,,,,,,,,,,,
M/Mann_Jakob_1888_1940,Q12403263,,,,,,,,,,,,
K/Kraus_Karl_1874_1936,Die Fackel,,,,1899-01-01T00:00:00Z,,,,,,,,
L/Liechtenstein_Johann-II_1840_1929,Vaduz Castle,,,,,,,,,,,,
S/Schulz_Karel_1899_1943,Q12032164,,,,,,,,,,,,
G/Gegenbauer_Leopold_1849_1903,Gegenbauer polynomials,,,,,,,,,,,,
W/Wagner_Otto-Koloman_1841_1918,Villa Wagner I,,,,,,,,,,,,
C/Chalupka_Samo_1812_1883,Mor ho!,,,,,,,,,,,,
F/Fredro_Aleksander_1793_1876,Zemsta,,,,,,,,,,,,
T/Thausing_Moriz_1838_1884,Q110843564,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 1,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 2,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 3,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 4,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 5,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 6,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 7,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Helgoland,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Te Deum,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony No. 8,,,,,,,,,,,,
B/Bruell_Ignaz_1846_1907,Das goldene Kreuz,,,,,,,,,,,,
S/Semper_Gottfried_1803_1879,Kunsthistorisches Museum,,,http://www.wikidata.org/entity/Q1741,1889-01-01T00:00:00Z,,,,,,,,
M/Munsch_Josef_1832_1896,A Military Bivouac in a Royal Palace,,,http://www.wikidata.org/entity/Q1117704,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q21464258,,,http://www.wikidata.org/entity/Q1308509,Billet,http://www.wikidata.org/entity/Q296955,88,115
R/Riegl_Alois_1858_1905,Q107637737,,,,,,,,,,,,
S_43/Suppe_Franz_1819_1895,Leichte Kavallerie,,,,,,,,,,,,
S/Suppe_Franz_1819_1895,Leichte Kavallerie,,,,,,,,,,,,
W/Winter_Zikmund_1846_1912,Rozina Sebranec,,,,,,,,,,,,
B/Bruckner_Anton_1824_1896,Symphony in D minor,,,,,,,,,,,,
H/Huber_Carl-Rudolf_1839_1896,Q28006311,,,http://www.wikidata.org/entity/Q303139,1889-01-01T00:00:00Z,http://www.wikidata.org/entity/Q927802,,,,,,54.5,36.5
S/Szechenyi-Sarvar-Felsoevidek_Istvan_1791_1860,Lovakrul,,,,,,,,,,,,
S_43/Szabo_Karoly_1824_1890,Q56063072,,,,,,,,,,,,
S/Szabo_Karoly_1824_1890,Q56063072,,,,,,,,,,,,
R/Rilke_Rainer-Maria_1875_1926,The carousel,,,,,,,,,,,,
K/Koenigswarter_Moriz_1837_1893,Catalog of the collection Baron Königswarter in Vienna,,,,,,,,,,,,
S/Skopalik_Frantisek_1863_1936,Lázeňské divadlo,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Q55414064,,,http://www.wikidata.org/entity/Q3094617,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55414064,,,http://www.wikidata.org/entity/Q3094617,1922-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q12321255,,
M/Mahlknecht_Johann-Dominik_1793_1876,colonne Louis-XVI,,,http://www.wikidata.org/entity/Q3389979,1790-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q7732,Louis XVI of France,http://www.wikidata.org/entity/Q22731,,
M/Mahlknecht_Johann-Dominik_1793_1876,colonne Louis-XVI,,,http://www.wikidata.org/entity/Q3389979,1823-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q7732,Louis XVI of France,http://www.wikidata.org/entity/Q22731,,
O/Oerley_Leopold_1878_1936,Solkan Bridge,,,,,,,,,,http://www.wikidata.org/entity/Q2933645,,
V/Vancas_Josip_1859_1932,Cathedral of Jesus' Heart,,,,1889-01-01T00:00:00Z,,,,,,,,
T/Trampota_Jan_1889_1942,Q55411269,,,http://www.wikidata.org/entity/Q3094617,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55411269,,,http://www.wikidata.org/entity/Q3094617,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q12321255,,
U/Ullmann_Ignaz_1822_1897,Church of Saints Cyril and Methodius,,,,1863-01-01T00:00:00Z,,,,,,,,31
V/Vago_Jozsef_1877_1947,Gutenberg-otthon,,,,,,,,,,,,
J/Jordan_Richard_1847_1922,Redemptorist Church,,,,1889-01-01T00:00:00Z,,,,,,,,
J/Jurcic_Josip_1844_1881,Q12794920,,,,,,,,,,,,
J/Jurcic_Josip_1844_1881,Q12805589,,,,,,,,,,,,
J/Jurcic_Josip_1844_1881,Q17389319,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Q55412660,,,http://www.wikidata.org/entity/Q3094617,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55412660,,,http://www.wikidata.org/entity/Q3094617,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
S/Schiavoni_Felice_1803_1881,The Tea Maid,,,http://www.wikidata.org/entity/Q252071,,http://www.wikidata.org/entity/Q18115310,,,,,,44.4,36.5
V/Vago_Laszlo_1875_1933,Church of Heroes (Budapest),,,,1931-01-01T00:00:00Z,,,,,,,,
T/Trampota_Jan_1889_1942,Q55417059,,,http://www.wikidata.org/entity/Q3094617,1930-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,,,
S/Schiavoni_Felice_1803_1881,The Tea Maid,,,http://www.wikidata.org/entity/Q840886,,http://www.wikidata.org/entity/Q18115310,,,,,,44.4,36.5
T/Trampota_Jan_1889_1942,Q55412983,,,http://www.wikidata.org/entity/Q3094617,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
B/Brenner_Anton_1896_1957,Gemeindebau Rauchfangkehrergasse 26,,,,1925-01-01T00:00:00Z,,,,,,,,
M/Mahlknecht_Johann-Dominik_1793_1876,Anne of Brittany,,,http://www.wikidata.org/entity/Q17518281,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q23757,,
T/Trampota_Jan_1889_1942,Q55412983,,,http://www.wikidata.org/entity/Q3094617,1913-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
K/Klima_Ladislav_1878_1928,Utrpení knížete Sternenhocha,,,,,,,,,,,,
J/Jurcic_Josip_1844_1881,Deseti brat,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Trenches by Danube,,,http://www.wikidata.org/entity/Q1744024,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q12321255,75.3,55.5
M/Mahlknecht_Johann-Dominik_1793_1876,Anne of Brittany,,,http://www.wikidata.org/entity/Q17518281,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q201143,Anne of Brittany,http://www.wikidata.org/entity/Q23757,,
M/Mahlknecht_Johann-Dominik_1793_1876,Arthur III,,,http://www.wikidata.org/entity/Q17518289,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q454053,"Arthur III, Duke of Brittany",,,
T/Trampota_Jan_1889_1942,Q55410053,,,http://www.wikidata.org/entity/Q3094617,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
O/Oerley_Leopold_1878_1936,Solkan Bridge,,,,,,,,,,http://www.wikidata.org/entity/Q22731,,
T/Trampota_Jan_1889_1942,Q55410053,,,http://www.wikidata.org/entity/Q3094617,1912-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
E/Eisenberg_Ludwig-Julius_1858_1910,Q98831211,,,,,,,,,,,,
S/Schmid_Cordula_1845_1916,"Segne du, Maria",,,,,,,,,,,,
S/Schoenerer_Mathias_1807_1881,Sopron Déli railway station,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Q55411850,,,http://www.wikidata.org/entity/Q3094617,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55411850,,,http://www.wikidata.org/entity/Q3094617,1911-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
V/Vago_Jozsef_1877_1947,Gresham Palace,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Q55413816,,,http://www.wikidata.org/entity/Q3094617,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55413816,,,http://www.wikidata.org/entity/Q3094617,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
T/Trampota_Jan_1889_1942,Q55410406,,,http://www.wikidata.org/entity/Q3094617,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55410406,,,http://www.wikidata.org/entity/Q3094617,1909-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q12321255,,
M/Mahlknecht_Johann-Dominik_1793_1876,Arthur III,,,http://www.wikidata.org/entity/Q17518289,1822-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q8441,man,,,
M/Mahlknecht_Johann-Dominik_1793_1876,colonne Louis-XVI,,,http://www.wikidata.org/entity/Q3389979,1790-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q22731,,
T/Trampota_Jan_1889_1942,Q55412868,,,http://www.wikidata.org/entity/Q3094617,1941-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55412868,,,http://www.wikidata.org/entity/Q3094617,1941-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q12321255,,
J/Jurcic_Josip_1844_1881,Doktor Karbonarius,,,,,,,,,,,,
V/Vago_Jozsef_1877_1947,Nemzeti Szalon,,,,1894-03-12T00:00:00Z,,,,,,,,
T/Trampota_Jan_1889_1942,Q55417537,,,http://www.wikidata.org/entity/Q3094617,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,,
T/Trampota_Jan_1889_1942,Q55417537,,,http://www.wikidata.org/entity/Q3094617,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q18668582,,
T/Trampota_Jan_1889_1942,Q55416913,,,http://www.wikidata.org/entity/Q3094617,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,,,
T/Trampota_Jan_1889_1942,Trenches by Danube,,,http://www.wikidata.org/entity/Q1744024,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,http://www.wikidata.org/entity/Q296955,75.3,55.5
M/Mahlknecht_Johann-Dominik_1793_1876,colonne Louis-XVI,,,http://www.wikidata.org/entity/Q3389979,1823-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1693263,,,http://www.wikidata.org/entity/Q8441,man,http://www.wikidata.org/entity/Q22731,,
V/Vago_Jozsef_1877_1947,Árkád Bazár,,,,,,,,,,,,
T/Trampota_Jan_1889_1942,Q55412131,,,http://www.wikidata.org/entity/Q3094617,1915-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3238358,,,,,,,
B/Brenner_Anton_1896_1957,Gemeindebau Strohgasse 14f,,,,1950-01-01T00:00:00Z,,,,,,,,
L/Lehar_Franz_1870_1948,The Merry Widow,,,,1904-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q843382,Psyche,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q876082,sole,http://www.wikidata.org/entity/Q40088,92,192
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q15719234,bird's wing,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q808132,barefoot,http://www.wikidata.org/entity/Q40861,155,
L/Lehar_Franz_1870_1948,The Land of Smiles,,,,1929-01-01T00:00:00Z,,,,,,,,
J/Janacek_Leos_1854_1928,From the House of the Dead,,,,1928-01-01T00:00:00Z,,,,,,,,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q467,woman,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Psyche Revived by Cupid's Kiss,,,http://www.wikidata.org/entity/Q19061288,1793-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q45922,arrow,http://www.wikidata.org/entity/Q40861,155,
C/Canova_Antonio_1757_1822,Venus Victrix,,,http://www.wikidata.org/entity/Q841506,1800-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5547,,,http://www.wikidata.org/entity/Q3483549,Sigma,http://www.wikidata.org/entity/Q40088,92,192
