,creator,contributor,date,cdate,mediumI,mediumII,mediumIII,mediumIV,mediumV,mediumVI,mediumVII,,extent,currentLocation,dcidentifier,providerproxy,providedcho,ml,mf,aggregation,dp,rights,title,coverage,creation,description,relation,subjectI,subjectII,subjectIII,typeI,typeII,typeIII,language,
12346,Gustav Klimt,,,um 1904,"Schwarze Kreide
Black chalk",,,,,,,,"45,2 x 31,5 cm",,23666,http://data.europeana.eu/proxy/provider/15508/23666,http://data.europeana.eu/item/15508/23666,,,http://data.europeana.eu/aggregation/provider/15508/23666,Albertina,http://www.europeana.eu/rights/rr-f/,Zwei Studien eines getragenen Kindes (Studie für Die drei Lebensalter),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23666,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1903,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 39,6 x 29,8 cm",,23667,http://data.europeana.eu/proxy/provider/15508/23667,http://data.europeana.eu/item/15508/23667,,,http://data.europeana.eu/aggregation/provider/15508/23667,Albertina,http://www.europeana.eu/rights/rr-f/,"Gesicht einer Frau mit an die Wange gelegten Händen (Studie für Jurisprudenz, Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23667,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1900-1901,"Rote Kreide, schwarze Kreide
Red chalk, black chalk",,,,,,,,"Blatt: 39,4 x 29,2 cm",,23668,http://data.europeana.eu/proxy/provider/15508/23668,http://data.europeana.eu/item/15508/23668,,,http://data.europeana.eu/aggregation/provider/15508/23668,Albertina,http://www.europeana.eu/rights/rr-f/,"Nackte Schwangere, Oberkörper eines Greises (Studien für die 1. Fassung von Medizin [1901], Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23668,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1902/03,"Rote Kreide
Red chalk",,,,,,,,"Blatt: 37,5 x 28 cm",,23669,http://data.europeana.eu/proxy/provider/15508/23669,http://data.europeana.eu/item/15508/23669,,,http://data.europeana.eu/aggregation/provider/15508/23669,Albertina,http://www.europeana.eu/rights/rr-f/,"Sitzender männlicher Rückenakt (Studie für die 1903 gezeigte Fassung von Medizin, Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23669,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1900,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 43,9 x 29,2 cm",,23670,http://data.europeana.eu/proxy/provider/15508/23670,http://data.europeana.eu/item/15508/23670,,,http://data.europeana.eu/aggregation/provider/15508/23670,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei Ringerpaare, Detailstudie (Studie für die Übertragungsskizze für Medizin, Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23670,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1904,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 45,3 x 30,9 cm",,23671,http://data.europeana.eu/proxy/provider/15508/23671,http://data.europeana.eu/item/15508/23671,,,http://data.europeana.eu/aggregation/provider/15508/23671,Albertina,http://www.europeana.eu/rights/rr-f/,Schlafendes Kind (Studie für Die drei Lebensalter),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23671,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897/98,"Bleistift
Black chalk",,,,,,,,"Blatt: 47,8 x 31,4 cm",,23672,http://data.europeana.eu/proxy/provider/15508/23672,http://data.europeana.eu/item/15508/23672,,,http://data.europeana.eu/aggregation/provider/15508/23672,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei Studien eines stehenden Aktes (Studien für die Ölskizze für Medizin, Deckengemälde der Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23672,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1900,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 35,7 x 28,4 cm",,23673,http://data.europeana.eu/proxy/provider/15508/23673,http://data.europeana.eu/item/15508/23673,,,http://data.europeana.eu/aggregation/provider/15508/23673,Albertina,http://www.europeana.eu/rights/rr-f/,"Ringende Männer (Studie für die Übertragungsskizze für Medizin, Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23673,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897/98,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 38,2 x 28 cm",,23674,http://data.europeana.eu/proxy/provider/15508/23674,http://data.europeana.eu/item/15508/23674,,,http://data.europeana.eu/aggregation/provider/15508/23674,Albertina,http://www.europeana.eu/rights/rr-f/,"Schwebende mit einem hängenden und einem ausgestreckten Arm  (Studie für die Ölskizze für Medizin, Deckengemälde der Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23674,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1897,Schwarze Kreide auf blauem Papier,,,,,,,,"Passepartoutausschnitt: 40,1 x 27,4 cm",,23675,http://data.europeana.eu/proxy/provider/15508/23675,http://data.europeana.eu/item/15508/23675,,,http://data.europeana.eu/aggregation/provider/15508/23675,Albertina,http://www.europeana.eu/rights/rr-f/,"Zwei Studien eines stehenden  Aktes mit ausgestrecktem Arm (Studie für ""Medizin"")",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23675,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1897-98,Schwarze Kreide,,,,,,,,"Passepartoutausschnitt: 42,8 x 28,9 cm",,23676,http://data.europeana.eu/proxy/provider/15508/23676,http://data.europeana.eu/item/15508/23676,,,http://data.europeana.eu/aggregation/provider/15508/23676,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehender männlicher Rückenakt (Studie für ""Philosophie"")",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23676,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1900,"Feder, Tusche, Bleistift",,,,,,,,"Passepartoutausschnitt: 41,2 x 29,5 cm",,23677,http://data.europeana.eu/proxy/provider/15508/23677,http://data.europeana.eu/item/15508/23677,,,http://data.europeana.eu/aggregation/provider/15508/23677,Albertina,http://www.europeana.eu/rights/rr-f/,"Sitzender männlicher Rückenakt (Studie für ""Medizin""), Elefant, Aesculap",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23677,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1897,Schwarze Kreide auf Naturpapier,,,,,,,,"Passepartoutausschnitt: 40,6 x 27,8 cm",,23678,http://data.europeana.eu/proxy/provider/15508/23678,http://data.europeana.eu/item/15508/23678,,,http://data.europeana.eu/aggregation/provider/15508/23678,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehende Frau mit ausgestrecktem Arm (Studie für ""Medizin"")",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23678,,,,Zeichnung,,,,
12346,Gustav Klimt,,,ca. 1896,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 43 x 28,4 cm",,23679,http://data.europeana.eu/proxy/provider/15508/23679,http://data.europeana.eu/item/15508/23679,,,http://data.europeana.eu/aggregation/provider/15508/23679,Albertina,http://www.europeana.eu/rights/rr-f/,"Schwebender Männerakt in Unteransicht (Früheste Studie für Medizin, Deckengemälde für die Wiener Universitätsaula)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23679,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1902,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 44,7 x 31,2 cm",,23680,http://data.europeana.eu/proxy/provider/15508/23680,http://data.europeana.eu/item/15508/23680,,,http://data.europeana.eu/aggregation/provider/15508/23680,Albertina,http://www.europeana.eu/rights/rr-f/,Kniestück eines mit langem Gewand bekleideten Skeletts (Studie für Die Hoffnung I),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23680,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1900-01,Schwarze Kreide,,,,,,,,"Passepartoutausschnitt: 41,2 x 30,2 cm",,23681,http://data.europeana.eu/proxy/provider/15508/23681,http://data.europeana.eu/item/15508/23681,,,http://data.europeana.eu/aggregation/provider/15508/23681,Albertina,http://www.europeana.eu/rights/rr-f/,"Aufgestützt sitzender weiblicher Akt, zwei ringende Männer (Studien für ""Medizin"")",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23681,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1902,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 45 x 30,8 cm",,23682,http://data.europeana.eu/proxy/provider/15508/23682,http://data.europeana.eu/item/15508/23682,,,http://data.europeana.eu/aggregation/provider/15508/23682,Albertina,http://www.europeana.eu/rights/rr-f/,Mit langem Gewand bekleidetes Skelett (Studie für Die Hoffnung I),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=23682,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1916,Bleistift,,,,,,,,"Passepartoutausschnitt: 35,9 x 32,4 cm",,26428,http://data.europeana.eu/proxy/provider/15508/26428,http://data.europeana.eu/item/15508/26428,,,http://data.europeana.eu/aggregation/provider/15508/26428,Albertina,http://www.europeana.eu/rights/rr-f/,Mädchenkopf nach links,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=26428,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1907/08,"Bleistift
Graphite",,,,,,,,"Blatt: 51,2 x 35 cm",,26429,http://data.europeana.eu/proxy/provider/15508/26429,http://data.europeana.eu/item/15508/26429,,,http://data.europeana.eu/aggregation/provider/15508/26429,Albertina,http://www.europeana.eu/rights/rr-f/,Weiblicher Kopf im Dreiviertelprofil,,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=26429,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,"Blatt: 28,7 x 42,5 cm",,26751,http://data.europeana.eu/proxy/provider/15508/26751,http://data.europeana.eu/item/15508/26751,,,http://data.europeana.eu/aggregation/provider/15508/26751,Albertina,http://www.europeana.eu/rights/rr-f/,"Liegende Mänade (Studie für Altar des Dionysos, Lünette im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=26751,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,"Blatt: 27,7 x 42,6 cm",,27923,http://data.europeana.eu/proxy/provider/15508/27923,http://data.europeana.eu/item/15508/27923,,,http://data.europeana.eu/aggregation/provider/15508/27923,Albertina,http://www.europeana.eu/rights/rr-f/,"Kopf eines liegenden Mannes (Studie für Theater in Taormina, Deckenbild im nördlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27923,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,"Blatt: 42,5 x 29,4 cm",,27924,http://data.europeana.eu/proxy/provider/15508/27924,http://data.europeana.eu/item/15508/27924,,,http://data.europeana.eu/aggregation/provider/15508/27924,Albertina,http://www.europeana.eu/rights/rr-f/,"Mann in Dreiviertelansicht (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27924,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,"Blatt: 42,6 x 29 cm",,27925,http://data.europeana.eu/proxy/provider/15508/27925,http://data.europeana.eu/item/15508/27925,,,http://data.europeana.eu/aggregation/provider/15508/27925,Albertina,http://www.europeana.eu/rights/rr-f/,"Mann mit Mütze im Profil (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27925,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,"Blatt: 42,1 x 29 cm",,27926,http://data.europeana.eu/proxy/provider/15508/27926,http://data.europeana.eu/item/15508/27926,,,http://data.europeana.eu/aggregation/provider/15508/27926,Albertina,http://www.europeana.eu/rights/rr-f/,"Mann mit Bart und Mütze im verlorenen Profil (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27926,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht, Bleistift
Black chalk, white heightening, pencil",,,,,,,,"Blatt: 44,8 x 31,4 cm",,27927,http://data.europeana.eu/proxy/provider/15508/27927,http://data.europeana.eu/item/15508/27927,,,http://data.europeana.eu/aggregation/provider/15508/27927,Albertina,http://www.europeana.eu/rights/rr-f/,"Liegender junger Mann (Romeo) und Mann im verlorenen Profil (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27927,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1888/89,"Schwarze Kreide, weiß gehöht, auf grünlichem Papier
Black chalk, heightened with white chalk, on greenish paper",,,,,,,,"Blatt: 45 x 31,7 cm",,27928,http://data.europeana.eu/proxy/provider/15508/27928,http://data.europeana.eu/item/15508/27928,,,http://data.europeana.eu/aggregation/provider/15508/27928,Albertina,http://www.europeana.eu/rights/rr-f/,Zwei Skizzen eines Herrn mit Theaterglas (Studien für Zuschauerraum des alten Burgtheaters),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27928,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, weiß gehöht
Black chalk, white heightening",,,,,,,,Blatt: 44 x 31 cm,,27929,http://data.europeana.eu/proxy/provider/15508/27929,http://data.europeana.eu/item/15508/27929,,,http://data.europeana.eu/aggregation/provider/15508/27929,Albertina,http://www.europeana.eu/rights/rr-f/,"Knabe im verlorenen Profil (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27929,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1886/87,"Schwarze Kreide, gewischt, weiß gehöht
Black chalk, stumped, white heightening",,,,,,,,"Blatt: 27,6 x 42,4 cm",,27930,http://data.europeana.eu/proxy/provider/15508/27930,http://data.europeana.eu/item/15508/27930,,,http://data.europeana.eu/aggregation/provider/15508/27930,Albertina,http://www.europeana.eu/rights/rr-f/,"Liegendes Mädchen (Julia) und zwei Handstudien (Studie für Theater Shakespeares, Deckenbild im südlichen Stiegenhaus des Wiener Burgtheaters)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=27930,,,,Zeichnung,,,,
12346,Gustav Klimt,,,um 1899,Öl auf Leinwand,,,,,,,,"82 x 52 cm
Rahmenaußenmaße HxBxT: 86 x 67 x 4,1 cm",,GE408DL,http://data.europeana.eu/proxy/provider/15508/GE408DL,http://data.europeana.eu/item/15508/GE408DL,,,http://data.europeana.eu/aggregation/provider/15508/GE408DL,Albertina,http://www.europeana.eu/rights/rr-f/,"Silberfische (Nixen, Sirenen)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=GE408DL,,,,Gemälde,,,,
12346,Gustav Klimt,,,ca. 1900,"Schwarze Kreide, Bleistift, Vergrößerungsnetz
Black chalk, graphite, enlarging grid",,,,,,,,Blatt: 86 x 62 cm,,29545,http://data.europeana.eu/proxy/provider/15508/29545,http://data.europeana.eu/item/15508/29545,,,http://data.europeana.eu/aggregation/provider/15508/29545,Albertina,http://www.europeana.eu/rights/rr-f/,"Übertragungsskizze für Medizin, Deckengemälde für die Wiener Universitätsaula",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29545,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1911,"Bleistift
Graphite",,,,,,,,"Blatt: 55 x 37,2 cm",,29731,http://data.europeana.eu/proxy/provider/15508/29731,http://data.europeana.eu/item/15508/29731,,,http://data.europeana.eu/aggregation/provider/15508/29731,Albertina,http://www.europeana.eu/rights/rr-f/,Stehende etwas nach links (Studie für das Bildnis Paula Zuckerkandl),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29731,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1911,Bleistift,,,,,,,,"56,1 x 37,4 cm",,29732,http://data.europeana.eu/proxy/provider/15508/29732,http://data.europeana.eu/item/15508/29732,,,http://data.europeana.eu/aggregation/provider/15508/29732,Albertina,http://www.europeana.eu/rights/rr-f/,"Stehende Dame, die Hand auf einem Sessel ruhend (Studie für das Bildnis Paula Zuckerkandl)",,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29732,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1911,"Bleistift
Graphite",,,,,,,,"Blatt: 55,8 x 37,4 cm",,29733,http://data.europeana.eu/proxy/provider/15508/29733,http://data.europeana.eu/item/15508/29733,,,http://data.europeana.eu/aggregation/provider/15508/29733,Albertina,http://www.europeana.eu/rights/rr-f/,Stehende im Mantel (Studie für das Bildnis Paula Zuckerkandl),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29733,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904,"Grüner Farbstift
Green pencil",,,,,,,,"Blatt: 54,9 x 34,5 cm",,29734,http://data.europeana.eu/proxy/provider/15508/29734,http://data.europeana.eu/item/15508/29734,,,http://data.europeana.eu/aggregation/provider/15508/29734,Albertina,http://www.europeana.eu/rights/rr-f/,Stehende mit Umhang (Studie für das Bildnis Margarethe Stonborough-Wittgenstein),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29734,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 55 x 34,6 cm",,29735,http://data.europeana.eu/proxy/provider/15508/29735,http://data.europeana.eu/item/15508/29735,,,http://data.europeana.eu/aggregation/provider/15508/29735,Albertina,http://www.europeana.eu/rights/rr-f/,Stehende mit ineinandergelegten Händen (Studie für das Bildnis Margarethe Stonborough-Wittgenstein),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29735,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1904,"Schwarze Kreide
Black chalk",,,,,,,,"Blatt: 55 x 34,8 cm",,29736,http://data.europeana.eu/proxy/provider/15508/29736,http://data.europeana.eu/item/15508/29736,,,http://data.europeana.eu/aggregation/provider/15508/29736,Albertina,http://www.europeana.eu/rights/rr-f/,Stehende mit herabhängenden Armen (Studie für das Bildnis Margarethe Stonborough-Wittgenstein),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29736,,,,Zeichnung,,,,
12346,Gustav Klimt,,,1908/09,"Bleistift
Graphite",,,,,,,,"Blatt: 55,9 x 36,7 cm",,29737,http://data.europeana.eu/proxy/provider/15508/29737,http://data.europeana.eu/item/15508/29737,,,http://data.europeana.eu/aggregation/provider/15508/29737,Albertina,http://www.europeana.eu/rights/rr-f/,Gesenkter Männerkopf (Studie für Tod und Leben),,,,http://www.kulturpool.at/plugins/kulturpool/showitem.action?kupoContext=default&itemExtId=29737,,,,Zeichnung,,,,
