item,itemLabel,oeblid
http://www.wikidata.org/entity/Q114370,Franz Haller von Hallerkeö,H/Haller_Franz_1796_1875
http://www.wikidata.org/entity/Q114049,Viktor Janka von Bulcs,J/Janka-Bulcs_Viktor_1837_1890
http://www.wikidata.org/entity/Q114707,Viktor Mataja,M/Mataja_Viktor_1857_1934
http://www.wikidata.org/entity/Q115072,Alfred Meissner,M/Meissner_Alfred_1871_1950
http://www.wikidata.org/entity/Q114408,Adolf Mussafia,M/Mussafia_Adolf_1835_1905
http://www.wikidata.org/entity/Q113857,Otto Pflanzl,P/Pflanzl_Otto_1865_1943
http://www.wikidata.org/entity/Q114316,Hans Leo Przibram,P/Przibram_Hans-Leo_1874_1944
http://www.wikidata.org/entity/Q111971,Rainer von Österreich,R/Rainer-Ferdinand__1827_1913
http://www.wikidata.org/entity/Q113086,Christian Reithmann,R/Reithmann_Christian_1818_1909
http://www.wikidata.org/entity/Q114400,Joseph Rheden,R/Rheden_Josef_1873_1946
http://www.wikidata.org/entity/Q110458,Emmanuel Johann Schöbel,S/Schoebel_Emmanuel-Johann_1824_1909
http://www.wikidata.org/entity/Q112191,Heinrich Wilhelm Schott,S/Schott_Heinrich-Wilhelm_1794_1865
http://www.wikidata.org/entity/Q113809,Josef Strzygowski,S/Strzygowski_Josef_1862_1941
http://www.wikidata.org/entity/Q112081,Wilhelm Franz von Habsburg-Lothringen,W/Wilhelm_Franz-Joseph-Karl_1895_1948
http://www.wikidata.org/entity/Q138832,Cesare Cantù,C/Cantu_Cesare_1804_1895
http://www.wikidata.org/entity/Q126505,Alois Martin David,D/David_Martin-Alois_1757_1836
http://www.wikidata.org/entity/Q129356,Karl Egon Ebert,E/Ebert_Karl-Egon_1801_1882
http://www.wikidata.org/entity/Q123956,Ludwig Theodor Elze,E/Elze_Ludwig-Theodor_1823_1900
http://www.wikidata.org/entity/Q124503,Paul Feine,F/Feine_Paul_1859_1933
http://www.wikidata.org/entity/Q122251,Karl Hilgenreiner,H/Hilgenreiner_Karl_1867_1948
http://www.wikidata.org/entity/Q132721,Adam Rammelmayer,R/Ramelmayr_Adam_1807_1887
http://www.wikidata.org/entity/Q153420,Wojciech Kętrzyński,K/Ketrzynski_Wojciech_1838_1919
http://www.wikidata.org/entity/Q159963,Otakar Theer,T/Theer_Otakar_1880_1917
http://www.wikidata.org/entity/Q569557,Anselm Hüttenbrenner,H/Huettenbrenner_Anselm_1794_1868
http://www.wikidata.org/entity/Q546526,János Hunfalvy,H/Hunfalvy_Johann_1820_1888
http://www.wikidata.org/entity/Q572063,Flóris Korb,K/Korb_Floris-Nandor_1860_1930
http://www.wikidata.org/entity/Q570773,Antal Ligeti,L/Ligeti_Antal_1823_1890
http://www.wikidata.org/entity/Q570279,Luigi Ricci,R/Ricci_Luigi_1805_1859
http://www.wikidata.org/entity/Q569369,József Rippl-Rónai,R/Rippl-Ronai_Jozsef_1861_1927
http://www.wikidata.org/entity/Q550825,Hans Rott,R/Rott_Hans_1858_1884
http://www.wikidata.org/entity/Q563172,Anna Schimon-Regan,S/Schimon-Regan_Anna_1841_1902
http://www.wikidata.org/entity/Q578400,Margit Wein,A/Abranyi-Laszlofalva-Mikefoeld_Margit_1861_1948
http://www.wikidata.org/entity/Q588144,Anton Battig,B/Battig_Antonio_1832_1896
http://www.wikidata.org/entity/Q588370,Anton Boller,B/Boller_Anton_1811_1869
http://www.wikidata.org/entity/Q588986,Anton Dreher junior,D/Dreher_Anton_1849_1921
http://www.wikidata.org/entity/Q597865,Nikolaus II. Esterházy de Galantha,E/Esterhazy_Nikolaus-II_1765_1833
http://www.wikidata.org/entity/Q597740,Paul Grohmann,G/Grohmann_Paul_1838_1908
http://www.wikidata.org/entity/Q590955,Anton Karl Grünwald,G/Gruenwald_Anton-Karl_1838_1920
http://www.wikidata.org/entity/Q580264,Djordje Joannović,J/Joanovic_Djordje_1871_1932
http://www.wikidata.org/entity/Q599916,Antonín Marek,M/Marek_Antonin_1785_1877
http://www.wikidata.org/entity/Q591870,Anton Mauss,M/Mauss_Anton_1868_1917
http://www.wikidata.org/entity/Q592259,Anton Ohorn,O/Ohorn_Anton_1846_1924
http://www.wikidata.org/entity/Q592907,Anton Pohl,P/Pohl_Anton_1870_1939
http://www.wikidata.org/entity/Q596404,Anton von Ruthner,R/Ruthner_Anton_1817_1897
http://www.wikidata.org/entity/Q593945,Anton Schott,S/Schott_Anton_1866_1945
http://www.wikidata.org/entity/Q588765,Anton David Steiger,S/Steiger-Amstein_Anton-David_1755_1832
http://www.wikidata.org/entity/Q588744,Anton Cyril Stojan,S/Stojan_Antonin-Cyril_1851_1923
http://www.wikidata.org/entity/Q600579,Antal Szkalnitzky,S/Szkalnitzky_Antal_1836_1878
http://www.wikidata.org/entity/Q595015,Anton Uran,U/Uran_Anton_1920_1943
http://www.wikidata.org/entity/Q580552,Hermann Winkelmann,W/Winkelmann_Hermann_1847_1912
http://www.wikidata.org/entity/Q608342,Antonín František Bečvařovský,B/Becvarovsky_Anton-Felix_1754_1823
http://www.wikidata.org/entity/Q624998,August Karl Joseph Corda,C/Corda_August-Karl-Josef_1805_1849
http://www.wikidata.org/entity/Q634047,Miklós Jósika,J/Josika-Branyicska_Miklos_1794_1865
http://www.wikidata.org/entity/Q613125,Tivadar Kosztka Csontváry,K/Kosztka_Tivadar_1853_1919
http://www.wikidata.org/entity/Q606053,Antonio de Pian,P/Pian_Antonio_1784_1851
http://www.wikidata.org/entity/Q609963,Wilhelm August Rieder,R/Rieder_Wilhelm-August_1796_1880
http://www.wikidata.org/entity/Q608774,Antonín Sova,S/Sova_Antonin_1864_1928
http://www.wikidata.org/entity/Q622305,Alexandru Vaida-Voievod,V/Vaida-Voevod_Alexandru_1872_1950
http://www.wikidata.org/entity/Q647871,Siegmund von Hausegger,H/Hausegger_Siegmund_1872_1948
http://www.wikidata.org/entity/Q637649,Heinrich von Hess,H/Hess_Heinrich_1788_1870
http://www.wikidata.org/entity/Q640342,Leopold Carl Müller,M/Mueller_Leopold-Karl_1834_1892
http://www.wikidata.org/entity/Q666501,Maximilian Njegovan,N/Njegovan_Maximilian_1858_1930
http://www.wikidata.org/entity/Q646146,Walter Serner,S/Serner_Walter_1889_1942
http://www.wikidata.org/entity/Q638747,Sándor Szurmay,S/Szurmay-Uzsok_Sandor_1860_1945
http://www.wikidata.org/entity/Q662634,Viktor Tausk,T/Tausk_Viktor_1879_1919
http://www.wikidata.org/entity/Q661633,Gábor Vajna,V/Vajna_Gabor_1891_1946
http://www.wikidata.org/entity/Q658927,Alois Wehrle,W/Wehrle_Alois_1791_1835
http://www.wikidata.org/entity/Q700345,Josef Abel,A/Abel_Josef_1764_1818
http://www.wikidata.org/entity/Q698430,Heinrich von Bellegarde,B/Bellegarde_Heinrich_1756_1845
http://www.wikidata.org/entity/Q693649,August Breisky,B/Breisky_August_1830_1889
http://www.wikidata.org/entity/Q676025,Giulio Carcano,C/Carcano_Giulio_1812_1884
http://www.wikidata.org/entity/Q685361,Thomas Ender,E/Ender_Thomas_1793_1875
http://www.wikidata.org/entity/Q697194,Joseph von Eybler,E/Eybler_Joseph_1765_1846
http://www.wikidata.org/entity/Q698709,Louis Charles Folliot de Crenneville,F/Folliot-Crenneville_Ludwig-Karl_1763_1840
http://www.wikidata.org/entity/Q695675,Josef Hlávka,H/Hlavka_Josef_1831_1908
http://www.wikidata.org/entity/Q695744,Karl Sigmund von Hohenwart,H/Hohenwart_Karl-Sigmund_1824_1899
http://www.wikidata.org/entity/Q673686,Ludwig von Holzgethan,H/Holzgethan_Ludwig_1810_1876
http://www.wikidata.org/entity/Q694698,Gustav Kálnoky,K/Kalnoky-Koeroespatak_Gustav-Sigmund_1832_1898
http://www.wikidata.org/entity/Q677637,Armand Kaminka,K/Kaminka_Aharon_1866_1950
http://www.wikidata.org/entity/Q698151,Bohumil Kubišta,K/Kubista_Bohumil_1884_1918
http://www.wikidata.org/entity/Q697783,Ivan Kukuljević-Sakcinski,K/Kukuljevic-Sakcinski_Ivan_1816_1889
http://www.wikidata.org/entity/Q697863,Karol Kuzmány,K/Kuzmany_Karol_1806_1866
http://www.wikidata.org/entity/Q688695,Richard Mayr,M/Maier_Richard_1877_1935
http://www.wikidata.org/entity/Q683579,Guglielmo Oberdan,O/Oberdank_Wilhelm_1858_1882
http://www.wikidata.org/entity/Q689498,János von Pallavicini,P/Pallavicini_Janos_1848_1941
http://www.wikidata.org/entity/Q699890,Alois von Pražák,P/Prazak_Alois_1820_1901
http://www.wikidata.org/entity/Q699547,Johann Puluj,P/Puluj_Johann_1845_1918
http://www.wikidata.org/entity/Q671839,Carl Rahl,R/Rahl_Karl_1812_1865
http://www.wikidata.org/entity/Q668522,Joseph Russegger,R/Russegger_Josef_1802_1863
http://www.wikidata.org/entity/Q688412,Ferdinand Schubert,S/Schubert_Ferdinand-Lukas_1794_1859
http://www.wikidata.org/entity/Q688255,Armin Seydelmann,S/Seydelmann_Armin_1872_1946
http://www.wikidata.org/entity/Q687135,Bertalan Szemere,S/Szemere_Bertalan_1812_1869
http://www.wikidata.org/entity/Q711607,Simone Assemani,A/Assemani_Simone_1752_1821
http://www.wikidata.org/entity/Q712420,Otokar Březina,B/Brezina_Otokar_1868_1929
http://www.wikidata.org/entity/Q701504,Károly Ferenczy,F/Ferenczy_Karl_1862_1917
http://www.wikidata.org/entity/Q716001,Artúr Görgei,G/Goergey-Goergoe-Toporcz_Arthur_1818_1916
http://www.wikidata.org/entity/Q712360,Jaroslav Goll,G/Goll_Jaroslav_1846_1929
http://www.wikidata.org/entity/Q712221,Arthur von Hübl,H/Huebl_Arthur_1853_1932
http://www.wikidata.org/entity/Q710105,Arthur Kaan,K/Kaan_Arthur_1867_1940
http://www.wikidata.org/entity/Q725492,František Tkadlík,K/Kadlik_Franz_1786_1840
http://www.wikidata.org/entity/Q716504,Gábor Kazinczy,K/Kazinczy_Gabor_1818_1864
http://www.wikidata.org/entity/Q701751,Ján Lipský,L/Lipszky-Szedlicsna_Janos_1766_1826
http://www.wikidata.org/entity/Q711007,Arthur Porr,P/Porr_Arthur_1872_1915
http://www.wikidata.org/entity/Q711026,Arthur Preuss,P/Preuss_Arthur_1878_1944
http://www.wikidata.org/entity/Q709286,Arthur Ernst Rutra,R/Rutra_Arthur-Ernst_1892_1942
http://www.wikidata.org/entity/Q727629,Jakub Jan Ryba,R/Ryba_Jakub-Jan_1765_1815
http://www.wikidata.org/entity/Q715075,József Schweidel,S/Schweidel_Jozsef_1796_1849
http://www.wikidata.org/entity/Q712249,Arthur von Seckendorff-Gudent,S/Seckendorff-Gudent_Arthur_1845_1886
http://www.wikidata.org/entity/Q707106,Carl August von Steinheil,S/Steinheil_Carl-August_1801_1870
http://www.wikidata.org/entity/Q708238,Jan Styka,S/Styka_Jan_1858_1925
http://www.wikidata.org/entity/Q716145,Mihailo Vitković,V/Vitkovics_Mihaly_1778_1829
http://www.wikidata.org/entity/Q741464,Sámuel Baron Jósika von Branyicska,J/Josika-Branyicska_Samu_1805_1860
http://www.wikidata.org/entity/Q738539,Carlo Michelstaedter,M/Michelstaedter_Carlo_1887_1910
http://www.wikidata.org/entity/Q729349,Franz Schönthaler,S/Schoenthaler_Franz_1821_1904
http://www.wikidata.org/entity/Q732081,Ludwig von Starhemberg,S/Starhemberg_Ludwig_1762_1833
http://www.wikidata.org/entity/Q771279,Rudolf von Arthaber,A/Arthaber_Rudolf_1795_1867
http://www.wikidata.org/entity/Q766082,Auguste Auspitz-Kolár,A/Auspitz-Kolar_Auguste_1843_1878
http://www.wikidata.org/entity/Q761164,August Einspinner,E/Einspinner_August_1870_1927
http://www.wikidata.org/entity/Q767796,Augustin I. Bartolomäus Hille,H/Hille_Augustin-Bartholomaeus_1786_1865
http://www.wikidata.org/entity/Q761962,August Hornbostel,H/Hornbostel_August-Gottlieb_1786_1838
http://www.wikidata.org/entity/Q761774,Károly Kétly,K/Ketly-Csurgo_Karoly_1839_1927
http://www.wikidata.org/entity/Q762589,August Köstlin,K/Koestlin_August_1825_1894
http://www.wikidata.org/entity/Q766691,Auguste Lazar,L/Lazar_Auguste_1887_1970
http://www.wikidata.org/entity/Q763422,August Piepenhagen,P/Piepenhagen_August_1791_1868
http://www.wikidata.org/entity/Q827855,Berthold Bretholz,B/Bretholz_Berthold_1862_1936
http://www.wikidata.org/entity/Q833138,Károly Brocky,B/Brocky_Karl_1807_1855
http://www.wikidata.org/entity/Q832280,Zsigmond Czakó,C/Czako_Siegmund_1820_1847
http://www.wikidata.org/entity/Q805612,Balthasar Hunold,H/Hunold_Balthasar_1828_1884
http://www.wikidata.org/entity/Q832775,Hans Knirsch,K/Knirsch_Hans_1877_1933
http://www.wikidata.org/entity/Q825240,Bernhard Hieronymus Ludwig,L/Ludwig_Bernhard-Hieronymus_1834_1897
http://www.wikidata.org/entity/Q807711,Barbara von Gagern,P/Pacher-Theinburg_Barbara_1855_1925
http://www.wikidata.org/entity/Q823400,Juraj Palkovič,P/Palkovic_Jiri_1769_1850
http://www.wikidata.org/entity/Q820393,Nathan Porges,P/Porges_Nathan_1848_1924
http://www.wikidata.org/entity/Q828029,Berthold Rottler,R/Rottler_Berthold_1748_1826
http://www.wikidata.org/entity/Q828060,Berthold Storfer,S/Storfer_Berthold_1880_1944
http://www.wikidata.org/entity/Q827749,Bertha Unzelmann,W/Wagner-Unzelmann_Bertha_1822_1858
http://www.wikidata.org/entity/Q872147,Josef Rebell,R/Rebell_Josef_1787_1828
http://www.wikidata.org/entity/Q872668,Gregor Ćevapović,C/Cevapovic_Gregor_1786_1830
http://www.wikidata.org/entity/Q875314,Dezső Csánki,C/Csanki_Deszoe_1857_1933
http://www.wikidata.org/entity/Q877506,Jakob Julius David,D/David_Jakob-Julius_1859_1906
http://www.wikidata.org/entity/Q904396,József Dessewffy,D/Dessewffy-Czernek-Tarkeoe_Josef_1771_1843
http://www.wikidata.org/entity/Q898398,Pál Gyulai,G/Gyulai_Paul_1826_1909
http://www.wikidata.org/entity/Q881901,Blasius Höfel,H/Hoefel_Blasius_1792_1863
http://www.wikidata.org/entity/Q875206,Heinrich von Mattoni,M/Mattoni_Heinrich_1830_1910
http://www.wikidata.org/entity/Q901726,Daniel Rastić,R/Rastic_Daniel_1794_1853
http://www.wikidata.org/entity/Q905900,Dionýs Štúr,S_42/Stur_Dionys_1827_1893
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,S_43/Swoboda_Rudolf_1859_1914
http://www.wikidata.org/entity/Q877481,Emanuel Schreiber,S/Schreiber_Emanuel_1852_1932
http://www.wikidata.org/entity/Q872914,Rudolf Swoboda,S/Swoboda_Rudolf_1859_1914
http://www.wikidata.org/entity/Q873357,Joseph Teltscher,T/Teltscher_Josef-Eduard_1801_1837
http://www.wikidata.org/entity/Q928408,Alexander zu Hohenlohe-Waldenburg-Schillingsfürst,H/Hohenlohe-Waldenburg-Schillingsfuerst_Alexander_1794_1849
http://www.wikidata.org/entity/Q927802,Carl Rudolf Huber,H/Huber_Carl-Rudolf_1839_1896
http://www.wikidata.org/entity/Q930952,Dániel Irányi,I/Iranyi_Daniel_1822_1892
http://www.wikidata.org/entity/Q927192,Broncia Koller-Pinell,K/Koller_Bronislawa_1863_1934
http://www.wikidata.org/entity/Q913253,Karl von Moll,M/Moll_Karl-Ehrenbert_1760_1838
http://www.wikidata.org/entity/Q920686,Ottó Petzval,P/Petzval_Otto_1809_1883
http://www.wikidata.org/entity/Q924557,Medo Pucić,P/Pucic_Medo_1821_1882
http://www.wikidata.org/entity/Q940735,György Vastagh,V/Vastagh_Gyoergy_1834_1922
http://www.wikidata.org/entity/Q922623,Benedek Virág,V/Virag_Benedek_1754_1830
http://www.wikidata.org/entity/Q962432,Jan Kasprowicz,K/Kasprowicz_Jan_1860_1926
http://www.wikidata.org/entity/Q949857,Viktor Külföldi,K/Kuelfoeldi_Viktor_1844_1894
http://www.wikidata.org/entity/Q959415,József Szinnyei,S/Szinnyei_Jozsef_1857_1943
http://www.wikidata.org/entity/Q950581,Josef Velenovský,V/Velenovsky_Josef_1858_1949
http://www.wikidata.org/entity/Q947299,Béla Vikár,V/Vikar_Bela_1859_1945
http://www.wikidata.org/entity/Q993011,Bruno Bauer,B/Bauer_Bruno_1880_1938
http://www.wikidata.org/entity/Q981793,Ferdinand Blumentritt,B/Blumentritt_Ferdinand_1853_1913
http://www.wikidata.org/entity/Q987116,Elek Dósa,D/Dosa_Elek_1803_1867
http://www.wikidata.org/entity/Q990802,Elek Erkel,E/Erkel_Elek_1843_1893
http://www.wikidata.org/entity/Q995552,János Fadrusz,F/Fadrusz_Johann_1858_1903
http://www.wikidata.org/entity/Q1000902,Imre Fest,F/Fest_Emerich_1817_1883
http://www.wikidata.org/entity/Q1001611,Ernő Fináczy,F/Finaczy_Ernst_1860_1935
http://www.wikidata.org/entity/Q972561,Ludwig Ferdinand Graf,G/Graf_Ludwig-Ferdinand_1868_1932
http://www.wikidata.org/entity/Q980717,Alfred Grünewald,G/Gruenewald_Alfred_1884_1941
http://www.wikidata.org/entity/Q981034,Ivan Hribar,H/Hribar_Ivan_1851_1941
http://www.wikidata.org/entity/Q980550,Jozef Murgaš,M/Murgas_Josef_1854_1929
http://www.wikidata.org/entity/Q975561,Josef Strobach,S/Strobach_Josef-Karl_1852_1905
http://www.wikidata.org/entity/Q1041823,Carlo Amati,A/Amati_Carlo_1776_1852
http://www.wikidata.org/entity/Q1031285,István Géczy,G/Geczy_Stefan_1860_1936
http://www.wikidata.org/entity/Q1009174,Antal Genersich,G/Genersich_Anton_1842_1918
http://www.wikidata.org/entity/Q1033259,Emerich Halász,H/Halasz_Emerich_1841_1918
http://www.wikidata.org/entity/Q1029006,Camilla Jellinek,J/Jellinek_Camilla_1860_1940
http://www.wikidata.org/entity/Q1025449,Caesarine Kupfer-Gomansky,K/Kupfer-Gomansky_Caesarine_1818_1886
http://www.wikidata.org/entity/Q1039339,Carl Lafite,L/Lafite_Carl_1872_1944
http://www.wikidata.org/entity/Q1040341,Carl Rössler,R/Roessler_Karl_1864_1948
http://www.wikidata.org/entity/Q1026600,Tamás Szana,S_43/Szana_Tamas_1844_1908
http://www.wikidata.org/entity/Q1031252,Franz Schuhmeier,S/Schuhmeier_Franz_1864_1913
http://www.wikidata.org/entity/Q1026600,Tamás Szana,S/Szana_Tamas_1844_1908
http://www.wikidata.org/entity/Q1040844,Carl Tomaselli der Ältere,T/Tomaselli_Carl_1809_1887
http://www.wikidata.org/entity/Q1074680,Kornél Ábrányi,A/Abranyi-Laszlofalva-Mikefoeld_Kornel_1822_1903
http://www.wikidata.org/entity/Q1059541,Ignazio Marini,M/Marini_Ignazio_1811_1873
http://www.wikidata.org/entity/Q1066029,Charles Scolik,S/Scolik_Charles_1854_1928
http://www.wikidata.org/entity/Q1047948,Kálmán Tihanyi,T/Tihanyi_Kalman_1897_1947
http://www.wikidata.org/entity/Q1101105,Johann Lukas Hedwig,H/Hedwig_Johann-Lukas_1802_1849
http://www.wikidata.org/entity/Q1098765,Imre Ivánka,I/Ivanka_Imre_1818_1896
http://www.wikidata.org/entity/Q1099003,Nikolaus Izsó,I/Izso_Miklos_1831_1875
http://www.wikidata.org/entity/Q1099337,Elek Jakab,J/Jakab_Elek_1820_1897
http://www.wikidata.org/entity/Q1099673,György Jancsó,J/Jancso_Gyoergy_1853_1911
http://www.wikidata.org/entity/Q1102236,Lajos Jurányi,J/Juranyi_Lajos_1837_1897
http://www.wikidata.org/entity/Q1102255,Gyula Justh,J/Justh_Gyula_1850_1917
http://www.wikidata.org/entity/Q1104703,János Karika,K/Karika_Janos_1808_1855
http://www.wikidata.org/entity/Q1105944,Aurél Kecskeméthy,K/Kecskemethy_Aurel_1827_1877
http://www.wikidata.org/entity/Q1104757,Carl August Raabe,R/Raabe_Karl-August_1804_1878
http://www.wikidata.org/entity/Q1101144,Johann Traugutt Schuster,S/Schuster_Johann-Traugott_1810_1873
http://www.wikidata.org/entity/Q1080490,Christian Josef Tschuggmall,T/Tschuggmall_Christian-Josef_1785_1845
http://www.wikidata.org/entity/Q1123530,Árpád Károlyi,K/Karolyi_Arpad_1853_1940
http://www.wikidata.org/entity/Q1123485,István Károlyi,K/Karolyi_Istvan_1797_1881
http://www.wikidata.org/entity/Q1112080,Áron Kiss,K/Kiss_Aron_1815_1908
http://www.wikidata.org/entity/Q1114511,Antal Koch,K/Koch_Antal_1843_1927
http://www.wikidata.org/entity/Q1125612,Aladár Körösföi-Kriesch,K/Koeroesfoei-Kriesch_Aladar_1863_1920
http://www.wikidata.org/entity/Q1125783,Sándor Kövy,K/Koevy_Sandor_1763_1829
http://www.wikidata.org/entity/Q1120547,Gyula Kováts,K/Kovacs-Kevehaza_Gyula_1849_1935
http://www.wikidata.org/entity/Q1120952,József Krenner,K/Krenner_Jozsef-Sandor_1839_1920
http://www.wikidata.org/entity/Q1121891,Leo Kuncze,K/Kuncze_Leo_1840_1886
http://www.wikidata.org/entity/Q1122579,Jenő Kvassay,K/Kvassay_Jenoe_1850_1919
http://www.wikidata.org/entity/Q1127819,Alajos Landau,L/Landau_Alajos_1833_1884
http://www.wikidata.org/entity/Q1128183,Samuel Lasz,L/Lasz_Samu_1859_1930
http://www.wikidata.org/entity/Q1128545,Karl Lechner,L/Lechner_Karoly_1850_1922
http://www.wikidata.org/entity/Q1130242,György Linhart,L/Linhart_Gyoergy_1844_1925
http://www.wikidata.org/entity/Q1168865,Paul Gustav Kretschmar,K/Kretschmar_Paul-Gustav_1865_1942
http://www.wikidata.org/entity/Q1161452,Karl Madersbacher,M/Maderspach_Karoly_1791_1849
http://www.wikidata.org/entity/Q1166526,Endre Masznyik,M/Masznyik_Endre_1857_1927
http://www.wikidata.org/entity/Q1176902,József Mihalik,M/Mihalik-Hernadszurdok_Jozsef_1860_1925
http://www.wikidata.org/entity/Q1149202,Tranquillo Mollo,M/Mollo_Tranquillo_1767_1837
http://www.wikidata.org/entity/Q1447204,Franz Herold,H/Herold_Franz_1854_1943
http://www.wikidata.org/entity/Q1447361,Franz Höbarth,H/Hoebarth_Franz_1778_1845
http://www.wikidata.org/entity/Q1405460,Ferdinand Karl Klimsch,K/Klimsch_Ferdinand-Karl_1812_1890
http://www.wikidata.org/entity/Q1409747,Leopold Knebelsberger,K/Knebelsberger_Leopold_1814_1869
http://www.wikidata.org/entity/Q1447841,Franz Kobler,K/Kobler_Franz_1882_1965
http://www.wikidata.org/entity/Q1405989,Ferdinand von Langenau,L/Langenau_Ferdinand_1818_1881
http://www.wikidata.org/entity/Q1447717,Franz Karl Marenzi von Tagliuno und Talgate,M/Marenzi_Franz_1859_1940
http://www.wikidata.org/entity/Q1420858,Hugo Mareta,M/Mareta_Hugo_1827_1913
http://www.wikidata.org/entity/Q1405690,Ferdinand Portugall,P/Portugall_Ferdinand_1837_1901
http://www.wikidata.org/entity/Q1405697,Ferdinand Redler,R/Redler_Ferdinand_1876_1936
http://www.wikidata.org/entity/Q1410924,Alfred von Ressig,R/Ressig_Alfred_1865_1930
http://www.wikidata.org/entity/Q1423104,Karl Swoboda,S_43/Swoboda_Karl_1882_1933
http://www.wikidata.org/entity/Q1446747,Franz Ferdinand Schiller,S/Schiller_Franz-Ferdinand_1773_1861
http://www.wikidata.org/entity/Q1412113,Toni Schruf,S/Schruf_Toni_1863_1932
http://www.wikidata.org/entity/Q1431838,Kaspar Schwarz,S/Schwarz_Kaspar_1811_1879
http://www.wikidata.org/entity/Q1436828,Władysław Orkan,S/Smreczynski_Franciszek_1875_1930
http://www.wikidata.org/entity/Q1405832,Ferdinand Strasser,S/Strasser_Ferdinand_1901_1942
http://www.wikidata.org/entity/Q1415457,Ðorđe Stratimirović,S/Stratimirovic_Djordje_1822_1908
http://www.wikidata.org/entity/Q1423104,Karl Swoboda,S/Swoboda_Karl_1882_1933
http://www.wikidata.org/entity/Q1404997,Thaddäus Weigl,W/Weigl_Thaddaeus_1776_1844
